,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7,LDA_Component_8,LDA_Component_9,LDA_Component_10,LDA_Component_11,LDA_Component_12,LDA_Component_13,LDA_Component_14,LDA_Component_15,LDA_Component_16,LDA_Component_17,LDA_Component_18,LDA_Component_19,LDA_Component_20,LDA_Component_21,LDA_Component_22,LDA_Component_23,LDA_Component_24,LDA_Component_25,LDA_Component_26,LDA_Component_27,LDA_Component_28,LDA_Component_29,LDA_Component_30,LDA_Component_31,LDA_Component_32,LDA_Component_33,LDA_Component_34,LDA_Component_35
cat__SLUG_banda-vinith,0.01758179665185197,0.003153022478877584,0.049653309352693825,-0.01479678711462348,0.0796845154953314,0.01411419166159981,0.02763664604086577,-0.009118346496834543,0.08458495182154331,-0.0061857726862529095,-0.13642928206749882,-0.03157625885752259,-0.08405154224907675,0.10403401173887085,-0.1070637367967576,0.11039650489782245,-0.06076722521618159,-0.03899296691994556,-0.021774243025101673,-0.008859678049388,-0.07746249622146906,0.06600980795729829,-0.04186264785070224,0.02495034096277979,0.04567819433346845,0.04063000631411426,-0.0646330120380727,-0.008499337172963108,0.02602736993118149,-0.05161878201873537,0.08585614945009189,-0.003906026562736339,0.0561432701282938,0.02465317526740914,-0.10431351406730369
cat__SLUG_banda-vitality,0.0021053706023393477,0.010757007580152135,-0.0035422293886877214,0.02558564770693319,0.004523620429411438,-0.010894461678827363,0.0032718237557666863,0.005252588607408782,0.00775787947146492,-0.013304012203621884,-0.016096503902794573,-0.0034133582132973494,-0.12259276404092402,-0.006248191449910684,0.032456547992482904,-0.0316116759524034,-0.057218597483785306,-0.008656650395890605,0.027106479498385086,0.029864641168231065,0.016486324492156926,-0.06647137497845469,-0.06478089567317866,-0.07717266471931788,0.046918377610692376,0.1337155053447415,-0.30642215684727026,-0.45591726462109006,-0.13047472935209198,0.0019116307763798778,-0.06464021319913509,0.042801743326388926,-0.016530993967467936,0.061339786710637695,-0.04470380036322437
cat__SLUG_banda-vvg,0.0001778659048491773,0.011527346290601693,-0.06743312928443743,0.01378866298480531,0.03939443841442287,-0.0035091586106238337,0.010110745370857002,-0.009030209235253621,0.05736679552453619,0.024802854535395043,-0.0042058976908452735,0.05723650758826322,0.028282204997542113,0.07664021731541928,0.014506930364509063,-0.011317450508647641,0.021521116552641176,-0.01733306553480154,-0.036505958778698826,0.019334516244933694,0.02729895327947355,-0.0006800904444789095,0.014304837774862408,-0.012528113257500596,-0.029098852490439867,0.0006459615862006358,0.005256048925195486,-0.019993292709596943,-0.008921988991574831,0.0008011942951336601,0.020344116688880094,-0.015528976133279226,0.004504058785907358,-0.01601739107034354,0.0385324498187262
cat__SLUG_banda-walkmachine,-0.016109800457880477,0.11990710302215397,0.04272372459495997,-0.002970411832497866,0.02016080115644108,-0.020537007596905944,-0.11527345127279609,0.03792192289770111,-0.10485064035620928,0.329031374296833,-0.23248344748287733,0.009569591527748049,-1.5487025015042533,0.37343859377924427,-1.8221258204417983,-1.0098942259648407,-0.3162776388141081,-1.219675071383181,-5.848240680313864,1.160036518678324,-0.07365306012139097,-1.3337198175336022,-1.0085900839812592,0.2727924096763922,0.06899797386157003,-0.5913772285888279,0.31485302294006345,0.11849019106893595,0.44218076081356755,0.8145255549177566,-0.5843568481860855,-0.2618102485728384,0.37211863815020524,-0.457026768752964,0.07697901031408631
cat__SLUG_banda80ers,0.15047188868815417,-0.011157620646708813,0.020875934746083194,-0.03174264862436533,0.024031113663904237,0.0030151105491610943,0.025508312413422912,0.010722384807114882,0.045771915833237406,0.04568934591732943,-0.16598605126034227,-0.038707172843874864,0.035155035221240576,0.041367431739024546,-0.0765431343257906,0.0798039137180186,0.010004555524590458,-0.08596215773012768,0.012331718487627907,-0.010156884870400635,-0.001987751904846941,-0.1152374190131989,0.25668228098411855,0.13762876916946107,0.05194356541170539,-0.01372872298958551,-0.022506923182537303,0.01981516465191484,-0.028832763620507927,-0.026411883419390974,-0.05309726413471008,-0.15582856038163478,0.07896406532634939,0.03986669694426245,0.20696034631074478
cat__SLUG_bandoke,-0.0046317107775291485,0.018125789234668156,0.016329993657382153,-0.007822478657096404,0.005665128030206607,-0.00018712128741997473,-0.054014993940287345,0.005048055510301212,-0.027627923762484005,0.057182927657840436,0.003474293916422788,0.015706747819130826,0.09058621185325481,-0.03225208775176254,0.00687857137622527,0.003949674696366654,0.141689818914466,-0.010953768233717763,-0.193362090066314,-0.012050575381853152,0.007794051805102893,0.1279492544542173,0.06676475899498087,0.06416999368830135,-0.019012078162888718,-0.04996035013288274,-0.011778618231320816,0.009522430810587937,-0.05908499406921076,-0.03043377476427364,-0.05636769879185335,0.0464025984821069,0.09807065789716368,0.03591977813085599,0.1242723339601671
cat__SLUG_bar-dos-amigos,-0.00027121166479761343,0.02077481697093349,0.020867088892862533,0.028325756485455267,-0.011390233402844856,-0.02997187457317808,0.011863261515450552,-8.632379855871883e-05,0.08136419067139049,-0.017995515830045695,-0.026556706642662697,-0.022368874700332005,0.004535161184137994,0.09193942109778908,-0.09430426662330482,0.049855748785269355,0.02515695221575447,-0.04512507710031254,0.09312813832293439,0.05771477216733144,-0.07315545323824857,0.021365335017380804,0.029854756432854596,0.05158924556428571,0.04449491584197725,0.08415903718173708,-0.03911329208615517,-0.030887060380543997,-0.03284700522667756,0.027084880673984502,0.030097065149153144,-0.02036642288297183,-0.015152133074228101,0.046290633653624076,0.007626181368523168
cat__SLUG_barbara-pistila-eventos-corporativos,-0.016361312404067033,-0.02115088509770341,0.000929930549317026,-0.007938991485824646,0.0069485670685838765,0.00208200833924701,-0.03303486304219426,-0.005004690652326211,0.026590257360168776,0.03245723043388599,0.004363414172929712,0.07301614257165158,0.04370594369036701,0.03497346076687588,0.03758250793063103,0.056847391114454617,0.1598182606703383,0.053185794203909086,0.05614366640864009,-0.012106912503144484,-0.004210164594646742,0.11780142811752845,0.02117311973551222,-0.006823919441961126,-0.11909423783987265,-0.08732880575743035,0.056377867450403324,0.03052715457647626,0.040240278042581686,0.013604428901797784,-0.09205869951445936,-0.13632567373338994,0.04929869528645391,-0.0995236547542256,-0.1186786175235649
cat__SLUG_barbara-pistila-restaurantes,-0.005167228916549967,-0.05282720932875072,-0.010040666000429145,-0.0019279662373101465,0.0026527475660877713,0.0011944150781611667,-0.0343777021595287,-0.00037484833362139657,-0.03597786655321118,0.02324899781169754,-0.009348271883382766,-0.026051299077931044,-0.03134530716851067,-0.07762407057218049,0.09517696826488026,-0.007315956191254107,0.04426938450981781,-0.0007800420313694824,-0.10970372950608168,-0.008068420964269773,0.00031089696626302815,0.0768937293473275,0.043373577067467244,0.036755634169007914,-0.004002353704356991,0.007584166606349362,-0.0045961607610573016,0.013400557117451901,-0.01643652320294106,-0.015069570054984525,0.0034714837098870697,0.027146040834599358,0.02170750267504589,0.0020285300848564077,0.03050647540107185
cat__SLUG_barbara-voz-e-violao,-8.552939987261145e-05,-0.00023000107099185074,0.018646963986794943,-0.016547545013707074,0.03139642287209841,0.005682778289165053,0.006613553739443095,-0.004024158690248964,0.011495024722513958,-0.01777967408547307,0.07536889180494076,0.03109381789409505,0.36771751693175336,-0.08866442125061816,0.41449655238849326,0.3481390360368828,0.09388623344980801,0.21369131161643032,0.9941051242819375,-0.21401172099088026,0.026048714291213724,0.3617417131444731,0.14628388348367855,0.033501492767155465,-0.014712613969577949,0.09965002404070479,-0.05155665524896062,-0.018188578150023286,-0.10261530612309452,-0.10381487641442595,0.1047821346787792,0.035368085722820325,-0.057781433719801004,0.12517154823797233,0.05322682394819362
cat__SLUG_bares-e-eventos-voz-e-violao,-0.004792034807242923,-0.0005428677906561918,-0.007413921975093565,0.010217090962442377,-0.015982363263424847,-0.0036998415405616178,-0.022186775582034742,0.0005593693434261125,-0.02295509319660851,0.02725086556860746,-0.0189965417678296,-0.0019280007219838842,-0.00801960510616325,-0.058628206448883384,0.06733663088767103,0.02529312131125949,-0.01146260471190158,-0.004348249321286973,-0.0913049341363191,0.050300083422349054,-0.05467130975203392,0.0798167339234897,0.00794647821932823,0.05520265633665506,0.06340192154139028,-0.04475309322173923,-0.07538514887537798,-0.05571261184857314,0.021017162420291655,0.031279678355869506,0.03002477240054394,-0.036496850465951976,0.0869784581273217,-0.04893187862731558,0.07833333051975931
cat__SLUG_barruti-pianista,-0.010852647947729922,-0.014203938423755258,-0.029844121743662154,-0.009914126998129361,0.03377931366254652,-0.0054401794149351295,-0.024949862876033693,-0.008446768595095222,-0.020857892335570918,0.0005726004829586864,0.02550550677716478,9.258097695196126e-05,0.047141372223148,-0.02389980374311352,0.09013506951176814,-0.0510662560193357,0.013898833479048474,0.08111896255922645,0.09324234675208484,-0.016562881629851662,0.03746585252526252,-0.11153148760230008,0.07387641422141461,-0.011677299693986445,-0.06562681912437514,0.003423803871481329,0.10423000531223989,-0.013130542092973993,0.008593534038709426,0.14410755566848701,-0.18163675624870168,-0.08238171003152195,0.04910389450751783,-0.081209793191023,-0.2902291484110085
cat__SLUG_base-acustica,-0.004539862310599746,0.00883064850104058,0.04323848510131782,-0.05906757319598792,0.01021087902785911,-0.005728994691870812,0.008836401991164098,0.003416375048573849,0.08262316419992544,0.01604966760999342,-0.1612720428185033,-0.014190154167126053,0.09437810997275872,0.14491866442557783,-0.25292071174323144,0.07017119008143884,0.14747312556077818,0.007901075530282416,0.13704505954035606,-0.06595637508860444,-0.04898944162384621,0.10223747871269863,0.060868082930259304,-0.028121262937171734,-0.05352101196363487,0.05014833844825647,0.06409833705918128,0.07797737940819684,-0.11797966392190741,0.04665875309359803,-0.10279419536014295,0.41822606624420755,-0.03854100062288695,0.4304930202436692,-0.08980987865907127
cat__SLUG_base-acustica-duo,0.0005208087701691173,-0.008715410944819374,0.0032921124639935014,-0.04429394902672105,0.0017858621071693316,0.024559090837272073,0.01636709865678993,0.030087713009781147,0.07265248474979527,0.050048677806789565,-0.13482895803875639,0.00846625605843214,0.09664948501191237,-0.09595078463011891,0.1296514908522237,-0.2846775411196189,-0.01553205684604531,0.022605785770108158,0.10672383171703527,0.0023230495343548587,0.01101300084699837,-0.030127819437641923,-0.016568812602050648,-0.012384513794224164,0.06891849578548008,0.030787578342895774,-0.08247482285592038,-0.036175456019936617,0.05486178407300241,-0.16495462998006638,-0.04000180791886827,0.35093299321523447,0.17062142599210783,0.6539408439013252,0.057300204374536076
cat__SLUG_bateria-do-zaca,-0.0017595930766188407,0.016320967000960588,-0.0022817326231129313,0.0046283606654956505,0.0038009950670800045,0.011331391399718308,0.007774504059054774,-0.014971752788295664,0.022620172635212207,-0.05512230412923215,-0.014243995709430655,-0.0070824125144992285,-0.16322697536855682,0.02535918566320922,0.027699339373583116,-0.019167393175518917,-0.1031644137004262,0.012732309532327074,0.10841269863438152,0.011466342009482666,0.10818945883584596,0.08864369925831111,0.011286224142191244,-0.0529109426197074,-0.035228467078744094,0.0933783360370228,0.0406828799799668,-0.06977279599616934,0.07776744417439259,0.027499145594927537,-0.005419659239231677,0.022923746136268693,0.021154727062344315,-0.14422677038456294,0.013472921816187098
cat__SLUG_batida-perfeita,0.006542575036833463,-0.008071881601298493,0.008936577335237145,-0.002087672999743987,0.00859211267886055,-0.009961748199730218,0.018795214508004743,-0.0009478888508730686,-0.0027762004161845273,-0.02554760436735306,-0.007344394445728188,-0.028495327858019733,-0.1478096423299342,5.4087952882513426e-05,-0.10200819248688284,0.020323966132083628,-0.10165659734106598,0.10940699839984401,0.11849969261316665,0.642940090002013,1.558606067298383,0.1313527149624512,-0.05401279674276004,0.21966833286146975,0.2941376603379141,-0.03739716861638532,0.052965754347048165,-0.045848351677338486,0.061408705602813654,-0.023614926624666435,0.011638714641457987,0.008072410441118442,-0.02581972709887667,0.006356344164896379,-0.00940321521529688
cat__SLUG_batikundum,-0.0014974290423627372,6.928120155814091e-05,0.015297284117267992,0.010290044451061178,-0.006034152213591919,0.006094182464998166,0.009221793186082735,-0.013814145127009696,0.015157106110272083,-0.059131279033347445,-0.019482844711082654,0.009579742987571933,-0.03031337380034316,0.023799803393522126,-0.029825233891408173,0.023535976547086876,-0.0356463188249895,-0.030971701051213534,0.0007680443495444984,-0.01657060364526538,-0.04081906150834239,0.02433476937234569,0.003957491062130243,-0.04353176893928091,-0.08388624560555934,0.08300328755597124,0.05741102083185218,-0.0007526317006779418,0.049561466333255415,0.010705192671877993,-0.0024881423013267965,0.10246757164261167,0.06118537941929751,-0.03129563666807043,0.07186850622742526
cat__SLUG_batuke-da-villa,0.007186586728578276,0.038527431664784145,0.010376714897458233,0.006435362990257324,-0.013988230339513963,-0.007142312609967938,-0.02677017235126938,-0.0026532632084309647,-0.030338778415013534,0.03266065622372142,-0.01709971539761341,0.002186481017959056,0.03264907568855957,-0.02012558148222143,0.01403178169510932,0.01806821180473889,0.05963864237688047,0.006474331149433077,-0.14579157515553992,0.03294164520456568,-0.02213362460132964,0.1126697438858992,0.06005861641934622,0.06702529488879017,0.013000197348320731,-0.029137793795655932,-0.03753329147769715,-0.01098430713587883,-0.059629643438436374,-0.05124354496691825,-0.012083364710097685,0.027268129119427845,0.09038170073419466,0.004875085049890561,0.07624717738085646
cat__SLUG_batukebrasil,0.04947145338790025,0.0020170128616376006,-0.0037816782947075462,0.011462286128962475,0.0051143407191353175,-0.0003302517729226586,0.013183415431175688,-0.001710826332865743,0.003965713516857506,-0.031166947375294442,-0.015506675591168154,-0.015783974280347116,-0.07527933793532138,0.06190589010722826,-0.09697034069292644,0.13161076723879753,-0.03812775276643017,-0.0025296656202204292,0.022403788764110172,-0.04116880383434778,-0.07396599194323619,0.05614657961310343,-0.0452562552330767,0.006799744951832779,0.07821922633439446,0.011941770815420864,-0.025882338574676533,-0.03847692053322292,-0.02038882659853413,-0.018903691764606156,0.051486848545485034,0.007754019901543675,0.043019534630073394,0.03176784174279039,0.02942737226551548
cat__SLUG_batuki-mulher,0.015121285316164084,-0.0008813524380177689,0.00239478510172292,0.004502103357643441,-0.00852357221134713,-0.012614568644783076,0.024636509683515367,0.002194109829356079,0.03195873853836564,0.0048618059924859245,-0.02342142416447947,0.049836039950544586,0.00040193711916379255,0.09830127688670191,-0.07833780213385788,0.060998413117826104,0.023908668392064347,-0.018794966019142854,-0.024133050335175158,0.02554793732471445,0.0329248453743157,0.020755237226584594,-0.016720274295473552,0.04416248384067271,0.03776308335053307,-0.07819980687225662,0.004350559808192086,0.06336786405992585,0.02549620760270337,0.030013917277715567,-0.012333010997261605,0.03788336176566329,0.0006277720595970595,0.08421918052658689,-0.03910661074118638
cat__SLUG_batuq-e-um-privilegio,0.03982099070976948,-0.0026771646185161303,0.0038325470756733946,-0.0011839735445826236,-0.01293294375984356,0.002521161682362173,0.005797053347946476,-0.000793724560399287,-0.0023675595723185983,-0.05673011851166127,-0.00985742994186687,-0.03672344345788149,-0.013252555420143522,0.08377879336006643,-0.1749771086398245,0.16552122285094661,-0.02316882866875506,-0.012015416618255483,0.07818455242983954,-0.01972401890148682,-0.09763668822077395,0.06198749273097998,-0.015160589157783299,0.035187017853929595,0.07970748978618941,0.06381600070676208,-0.09180829680285164,-0.05827092627061207,0.03246299988764707,0.002934495866831155,0.10594988236521818,-0.03698734023873925,0.052340299556695856,0.040447870266462044,-0.003374160678203568
cat__SLUG_batuque-da-nega,-0.0043615751682132544,0.02581308302643803,0.005236075029565788,0.0027447808650010474,-0.000874946236949233,-0.0028896369707977847,-0.017193155695218492,-0.007556243926728522,-0.030717913058501977,-0.034263362064982796,-0.009491860311938565,-0.06031637179333969,-0.16971003026774767,0.02613977049087955,-0.11871397719498834,0.155437578092133,-0.05728830419255314,0.02471829586011832,-0.017359110271954584,-0.010895497474363955,-0.08471691528277396,0.04949715837515569,-0.04114667769331708,0.07083916214446583,0.12339873944004759,-0.03155984536347064,0.005944301495541504,-0.02514920416463089,0.05193915439797348,0.09046156021548414,-0.4398367516444356,0.9126997385737773,0.02270107502904753,0.12113204607059541,-0.01666095052008216
