artist_key,artist_name,ID_ARTISTA,estilo,formacao,cidade,uf,valor_oferta,nota,qtd_avaliacoes,n_registros_groova,n_urls_midia,has_showlivre_url,has_youtube_url,priority_media_url,priority_media_type,all_media_urls,query_showlivre,query_youtube,query_youtube_url,match_status,matched_video_url,matched_video_title,matched_channel,audio_source_type,video_platform,video_id,video_url_final,video_title,video_channel,video_duration_sec,video_upload_date,audio_download_status,audio_file_path,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std,embedding_model,embedding_path,embedding_dim,genre_tag_pred,mood_tag_pred,voice_probability,instrumental_probability,quality_flag,notes,dataset_youtube_url,dataset_other_media_url,audio_source_url,audio_source_origin,audio_confidence,audio_match_status,showlivre_match_status,showlivre_match_error,showlivre_match_score,yt_dlp_status,yt_dlp_error,yt_dlp_extractor,yt_dlp_raw_info_json,audio_semantic_score,audio_semantic_match,audio_semantic_title_hits,audio_semantic_channel_hits,audio_semantic_phrase_in_title,audio_semantic_phrase_in_channel,audio_semantic_title_ratio,audio_semantic_channel_ratio,audio_semantic_risk_terms,audio_semantic_good_terms,audio_recommender_score,audio_recommender_quality,audio_recommender_risk_terms,audio_recommender_good_terms,audio_processing_status,audio_processing_error,audio_temp_cleanup_status,audio_temp_file_used,feature_extraction_status,feature_extraction_error,audio_download_error,segment_n_used,segment_duration_sec,segment_start_times,feature_sampling_mode,audio_total_duration_sec
adriano marcos,Adriano&Marcos,22102,Sertanejo,Banda,Santo André,SP,,12.5428,,1,4,0,0,https://www.instagram.com/reel/CsrdnsZp8EU/?igshid=MzRlODBiNWFlZA==,instagram,https://www.instagram.com/reel/CsrdnsZp8EU/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CtcuPiRJ-3-/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CuAwb8GJAY7/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CxoW4PNJEoq/?igshid=MzRlODBiNWFlZA==,site:showlivre.com Adriano&Marcos,Adriano&Marcos showlivre,https://www.youtube.com/results?search_query=Adriano%26Marcos%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CsrdnsZp8EU/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/reel/CsrdnsZp8EU/?igshid=MzRlODBiNWFlZA==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
airon santos,Airon Santos,17669,Ritmos Variados,Banda,Brusque,SC,,12.5658,,1,4,0,0,https://www.instagram.com/p/CpSnl9WLKPT/?igshid=YmMyMTA2M2Y=,instagram,https://www.instagram.com/p/CpSnl9WLKPT/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CjnaaYqgALB/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/ClR9AspgOT0/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CpIN68hASFt/?igshid=YmMyMTA2M2Y=,site:showlivre.com Airon Santos,Airon Santos showlivre,https://www.youtube.com/results?search_query=Airon%20Santos%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/CpSnl9WLKPT/?igshid=YmMyMTA2M2Y=,https://www.instagram.com/p/CpSnl9WLKPT/?igshid=YmMyMTA2M2Y=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
ale borjao,Ale Borjão,10207,Pop,Solo,São José do Rio Preto,SP,,12.6483,,1,4,0,0,https://www.instagram.com/reel/CpuuItlOvsj/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ==,instagram,https://www.instagram.com/reel/CpuuItlOvsj/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ== | https://www.instagram.com/reel/CqA2kVNuOfk/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ== | https://www.instagram.com/reel/CumSPBsO3Yi/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ== | https://www.instagram.com/reel/CxyUsNOuqzq/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ==,site:showlivre.com Ale Borjão,Ale Borjão showlivre,https://www.youtube.com/results?search_query=Ale%20Borj%C3%A3o%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CpuuItlOvsj/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ==,https://www.instagram.com/reel/CpuuItlOvsj/?utm_source=ig_web_copy_link&igshid=ODhhZWM5NmIwOQ==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
alex fernando,Alex Fernando,20909,Pop,Solo,Teresina,PI,,12.5,,1,4,0,0,https://www.instagram.com/reel/CdW3ITWrTit/?igshid=MzRlODBiNWFlZA==,instagram,https://www.instagram.com/reel/CdW3ITWrTit/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CqJz84CjakX/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CqTEMLuOHeO/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CyMM2dGvt48/?igshid=MzRlODBiNWFlZA==,site:showlivre.com Alex Fernando,Alex Fernando showlivre,https://www.youtube.com/results?search_query=Alex%20Fernando%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CdW3ITWrTit/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/reel/CdW3ITWrTit/?igshid=MzRlODBiNWFlZA==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
allan imperador,Allan Imperador,21605,DJ,Solo,Recife,PE,,12.5,,1,4,0,0,https://www.instagram.com/p/B8ZyaDjhIXE/?igshid=MzRlODBiNWFlZA==,instagram,https://www.instagram.com/p/B8ZyaDjhIXE/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/p/Cpv4ShYMe5z/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CxJeP28P3b-/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/tv/B4ObbJbB19F/?igshid=MzRlODBiNWFlZA==,site:showlivre.com Allan Imperador,Allan Imperador showlivre,https://www.youtube.com/results?search_query=Allan%20Imperador%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/B8ZyaDjhIXE/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/p/B8ZyaDjhIXE/?igshid=MzRlODBiNWFlZA==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
amanda roque,Amanda Roque,19260,MPB,Solo,Jacareí,SP,,12.908,,1,4,0,0,https://www.instagram.com/p/CfNUxZkjIEn/,instagram,https://www.instagram.com/p/CfNUxZkjIEn/ | https://www.instagram.com/p/CgqECBrjPnK/ | https://www.instagram.com/p/CkwJJDkjdY7/ | https://www.instagram.com/p/Csyu74Vt_p6/,site:showlivre.com Amanda Roque,Amanda Roque showlivre,https://www.youtube.com/results?search_query=Amanda%20Roque%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/CfNUxZkjIEn/,https://www.instagram.com/p/CfNUxZkjIEn/,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
ana albertini,Ana Albertini,16680,Ritmos Variados,Duo,São Paulo,SP,,12.5,,1,4,0,0,https://www.instagram.com/reel/CnNW5PTBTfb/?igshid=NDk5N2NlZjQ=,instagram,https://www.instagram.com/reel/CnNW5PTBTfb/?igshid=NDk5N2NlZjQ= | https://www.instagram.com/reel/CoVZIcLJI4O/?igshid=NDk5N2NlZjQ= | https://www.instagram.com/tv/CeBan3bDYPy/?igshid=NDk5N2NlZjQ= | https://www.instagram.com/tv/CZpTGHlJfkh/?igshid=NDk5N2NlZjQ=,site:showlivre.com Ana Albertini,Ana Albertini showlivre,https://www.youtube.com/results?search_query=Ana%20Albertini%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CnNW5PTBTfb/?igshid=NDk5N2NlZjQ=,https://www.instagram.com/reel/CnNW5PTBTfb/?igshid=NDk5N2NlZjQ=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
anastacia toni,Anastácia & Toni,17441,Ritmos Variados,Duo,Fortaleza,CE,,12.6228,,1,4,0,0,https://www.instagram.com/p/CqT9b_lrPNmEEEcZwKw2-CEBZPhfHbyXrrBtdw0/?igshid=YmMyMTA2M2Y=,instagram,https://www.instagram.com/p/CqT9b_lrPNmEEEcZwKw2-CEBZPhfHbyXrrBtdw0/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CqieVg-PHvxsQfno3t9ZXF7wWC1Ka8CEF_bpg40/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CqOPWKSJkv4/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CqOSm_Spv2vHS4Zbt7RQ-S9RWJPqZXJtmM3BOw0/?igshid=YmMyMTA2M2Y=,site:showlivre.com Anastácia & Toni,Anastácia & Toni showlivre,https://www.youtube.com/results?search_query=Anast%C3%A1cia%20%26%20Toni%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/CqT9b_lrPNmEEEcZwKw2-CEBZPhfHbyXrrBtdw0/?igshid=YmMyMTA2M2Y=,https://www.instagram.com/p/CqT9b_lrPNmEEEcZwKw2-CEBZPhfHbyXrrBtdw0/?igshid=YmMyMTA2M2Y=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
anderson santos,Anderson Santos,21351,Sertanejo,Banda,São Paulo,SP,,12.6517,,1,4,0,0,https://www.instagram.com/reel/CdZK15PjWel/?igshid=MzRlODBiNWFlZA==,instagram,https://www.instagram.com/reel/CdZK15PjWel/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CpLrJFbjKxG/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/Cq_eo5GtMRz/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CyuOCZKM-jA/?igshid=MzRlODBiNWFlZA==,site:showlivre.com Anderson Santos,Anderson Santos showlivre,https://www.youtube.com/results?search_query=Anderson%20Santos%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CdZK15PjWel/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/reel/CdZK15PjWel/?igshid=MzRlODBiNWFlZA==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
anderson tobias,Anderson Tobias,3726,Samba,Banda,São Paulo,SP,,9.1667,,1,4,0,0,https://fb.watch/f3nvlX2UFQ/,facebook,https://fb.watch/f3nvlX2UFQ/ | https://m.facebook.com/story.php?story_fbid=pfbid02Q3x8gjVsCDm1scBnZ9YbM3XZ9x9qpy1ZQfBkHtWpGxjqrRVQKd3GZR4XkQv8TPagl&id=100006187088747&sfnsn=wiwspwa | https://m.facebook.com/story.php?story_fbid=pfbid035eXjgdpVsv2L31KCpV2S5ahPb4p2Gt8dcqzwGuPVKf78JMb1KzmDLreRinebjuZLl&id=100006187088747&sfnsn=wiwspwa | https://m.facebook.com/story.php?story_fbid=pfbid0pTkaqLnJ1hoXLrZM1D88RqvfWWYAKJyuYU7YsAurNDrs1im3YwL5vnKSiEe1QwH6l&id=100006187088747&sfnsn=wiwspwa,site:showlivre.com Anderson Tobias,Anderson Tobias showlivre,https://www.youtube.com/results?search_query=Anderson%20Tobias%20showlivre,pending,,,,facebook,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://fb.watch/f3nvlX2UFQ/,https://fb.watch/f3nvlX2UFQ/,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
andrea fernandes,Andrea Fernandes,1589,MPB,Duo,São Paulo,SP,,12.5008,,1,4,0,0,https://www.instagram.com/reel/CpV6gs0gVyA/?igshid=MzRlODBiNWFlZA==,instagram,https://www.instagram.com/reel/CpV6gs0gVyA/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CvkVs9VgqHf/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CwIS0a2BOqj/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/reel/CxYn5XDy--j/?igshid=MzRlODBiNWFlZA==,site:showlivre.com Andrea Fernandes,Andrea Fernandes showlivre,https://www.youtube.com/results?search_query=Andrea%20Fernandes%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CpV6gs0gVyA/?igshid=MzRlODBiNWFlZA==,https://www.instagram.com/reel/CpV6gs0gVyA/?igshid=MzRlODBiNWFlZA==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
ani belle duo,Ani Belle Duo,14791,Pop Rock,Duo,Indaiatuba,SP,,12.633,,1,4,0,0,https://www.instagram.com/reel/Cj-jv8dPpC6/?igshid=YmMyMTA2M2Y=,instagram,https://www.instagram.com/reel/Cj-jv8dPpC6/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CjYLNBoD2Sh/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CnNfXg3q8ZD/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CZu6siTvUyW/?igshid=YmMyMTA2M2Y=,site:showlivre.com Ani Belle Duo,Ani Belle Duo showlivre,https://www.youtube.com/results?search_query=Ani%20Belle%20Duo%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/Cj-jv8dPpC6/?igshid=YmMyMTA2M2Y=,https://www.instagram.com/reel/Cj-jv8dPpC6/?igshid=YmMyMTA2M2Y=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
arqueologia musical,Arqueologia Musical,18253,Ritmos Variados,Solo,São Paulo,SP,,12.5,,1,4,0,0,https://www.instagram.com/p/B6uQfe1AiC0KVHIzf9tjjZDt0gUiKwsbMW4nGE0/?igshid=YmMyMTA2M2Y=,instagram,https://www.instagram.com/p/B6uQfe1AiC0KVHIzf9tjjZDt0gUiKwsbMW4nGE0/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CgLHnHqjppXY7thM3jF3mDmngryjTjpaD-RVvg0/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/CrOLO6jN6l_z0YFB-UQ_PQ9USMaBxpZJz3ngvk0/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/reel/Crx3HMCAOVlowmjIR9sY4ZLSbRedNlROUTSTps0/?igshid=YmMyMTA2M2Y=,site:showlivre.com Arqueologia Musical,Arqueologia Musical showlivre,https://www.youtube.com/results?search_query=Arqueologia%20Musical%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/B6uQfe1AiC0KVHIzf9tjjZDt0gUiKwsbMW4nGE0/?igshid=YmMyMTA2M2Y=,https://www.instagram.com/p/B6uQfe1AiC0KVHIzf9tjjZDt0gUiKwsbMW4nGE0/?igshid=YmMyMTA2M2Y=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
artur guima,Artur Guima,3978,Pop Rock,Solo,Rio de Janeiro,RJ,,12.3582,,1,4,0,0,https://www.instagram.com/p/CbIuCK7O9Oq/?igshid=MDJmNzVkMjY=,instagram,https://www.instagram.com/p/CbIuCK7O9Oq/?igshid=MDJmNzVkMjY= | https://www.instagram.com/p/CbIuCK7O9Oq/?igshid=MzRlODBiNWFlZA== | https://www.instagram.com/tv/CcRRMCKLnYu/?igshid=MDJmNzVkMjY= | https://www.instagram.com/tv/CXvmrYRAo-j/?igshid=MDJmNzVkMjY=,site:showlivre.com Artur Guima,Artur Guima showlivre,https://www.youtube.com/results?search_query=Artur%20Guima%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/CbIuCK7O9Oq/?igshid=MDJmNzVkMjY=,https://www.instagram.com/p/CbIuCK7O9Oq/?igshid=MDJmNzVkMjY=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
aruk,Aruk,16271,Pop Rock,Solo,Londrina,PR,,12.5,,1,4,0,0,https://www.instagram.com/reel/CeX1LDRg6HQ/,instagram,https://www.instagram.com/reel/CeX1LDRg6HQ/ | https://www.instagram.com/reel/ChV9xxJD_Qw/ | https://www.instagram.com/reel/CkjdeFAokHG/ | https://www.instagram.com/reel/CPgoANdj55T/,site:showlivre.com Aruk,Aruk showlivre,https://www.youtube.com/results?search_query=Aruk%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CeX1LDRg6HQ/,https://www.instagram.com/reel/CeX1LDRg6HQ/,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
axe pra sempre salvador,Axé Pra Sempre Salvador,10895,Axé,Banda,Salvador,BA,,1.6667,,1,4,0,0,https://www.instagram.com/reel/CXzUSHwFQxD/?utm_source=ig_web_copy_link,instagram,https://www.instagram.com/reel/CXzUSHwFQxD/?utm_source=ig_web_copy_link | https://www.instagram.com/tv/CaiVOtoJzhW/?utm_source=ig_web_copy_link | https://www.instagram.com/tv/Cb7rwmUAydE/?utm_source=ig_web_copy_link | https://www.instagram.com/tv/CX1z43QLTRn/?utm_source=ig_web_copy_link,site:showlivre.com Axé Pra Sempre Salvador,Axé Pra Sempre Salvador showlivre,https://www.youtube.com/results?search_query=Ax%C3%A9%20Pra%20Sempre%20Salvador%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/CXzUSHwFQxD/?utm_source=ig_web_copy_link,https://www.instagram.com/reel/CXzUSHwFQxD/?utm_source=ig_web_copy_link,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
brasilidades mpb pop rock forro e reggae,"BRASILIDADES: MPB, POP ROCK, FORRÓ E REGGAE",20019,MPB,Solo,Brasília,DF,,9.1667,,1,4,0,0,https://drive.google.com/file/d/1d_VDtwAY-mvwa7tmAtpn3ciKGFKUb_4b/view?usp=drivesdk,drive.google.com,https://drive.google.com/file/d/1d_VDtwAY-mvwa7tmAtpn3ciKGFKUb_4b/view?usp=drivesdk | https://drive.google.com/file/d/1wHhdG2tu74d3A2FjRbGy3eEg7ZwTsne2/view?usp=drive_link | https://drive.google.com/file/d/1wHmcj6i0G_D7sVgs8mK9Neu8PvhjHiQs/view?usp=drive_link | https://drive.google.com/file/d/1wHmcj6i0G_D7sVgs8mK9Neu8PvhjHiQs/view?usp=drivesdk,"site:showlivre.com BRASILIDADES: MPB, POP ROCK, FORRÓ E REGGAE","BRASILIDADES: MPB, POP ROCK, FORRÓ E REGGAE showlivre",https://www.youtube.com/results?search_query=BRASILIDADES%3A%20MPB%2C%20POP%20ROCK%2C%20FORR%C3%93%20E%20REGGAE%20showlivre,pending,,,,drive.google.com,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1d_VDtwAY-mvwa7tmAtpn3ciKGFKUb_4b/view?usp=drivesdk,https://drive.google.com/file/d/1d_VDtwAY-mvwa7tmAtpn3ciKGFKUb_4b/view?usp=drivesdk,other_dataset_media,0.5,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
balada do rezende,Balada do Rezende,16498,Sertanejo,Solo,Ibirité,MG,,12.6038,,1,4,0,0,https://www.instagram.com/p/CH-OD-RA7s5/?igshid=YmMyMTA2M2Y=,instagram,https://www.instagram.com/p/CH-OD-RA7s5/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/p/CKkqo28A1Nn/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/p/CoDlQhrL0Qj/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/tv/CbDwgThF9lk/?igshid=YmMyMTA2M2Y=,site:showlivre.com Balada do Rezende,Balada do Rezende showlivre,https://www.youtube.com/results?search_query=Balada%20do%20Rezende%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/CH-OD-RA7s5/?igshid=YmMyMTA2M2Y=,https://www.instagram.com/p/CH-OD-RA7s5/?igshid=YmMyMTA2M2Y=,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
banda alvamar acustico,Banda Alvamar ( Acustico),22311,Ritmos Variados,Trio,São Paulo,SP,,12.6215,,1,4,0,0,https://www.instagram.com/p/CsKIzjeuFZU/?igshid=N2ViNmM2MDRjNw==,instagram,https://www.instagram.com/p/CsKIzjeuFZU/?igshid=N2ViNmM2MDRjNw== | https://www.instagram.com/p/CtuinE1OJHN/?igshid=N2ViNmM2MDRjNw== | https://www.instagram.com/reel/Cu-abLnpEre/?igshid=N2ViNmM2MDRjNw== | https://www.instagram.com/reel/CxtjnVDuMKB/?igshid=N2ViNmM2MDRjNw==,site:showlivre.com Banda Alvamar ( Acustico),Banda Alvamar ( Acustico) showlivre,https://www.youtube.com/results?search_query=Banda%20Alvamar%20%28%20Acustico%29%20showlivre,pending,,,,instagram,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/p/CsKIzjeuFZU/?igshid=N2ViNmM2MDRjNw==,https://www.instagram.com/p/CsKIzjeuFZU/?igshid=N2ViNmM2MDRjNw==,other_dataset_media,0.35,ok,not_found,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
