ID_ARTISTA,lda_component_1,lda_component_2,lda_component_3,lda_component_4,lda_component_5,lda_component_6,lda_component_7
13234,-0.643565376167531,2.2909313714978254,-2.303926451196784,-1.6304239739953896,1.191871142729741,0.031170234006796284,-0.6916702094213034
17388,0.09278685516613476,-0.06545459077622157,-0.059656352386052776,0.13641187965094312,1.5753375582906353,0.6987176705382367,-0.05340028973041351
18055,0.06399491922083902,-0.4312092605741915,0.976253348975591,1.0298457091237596,0.3047453014084071,0.2904791465154763,0.2467681943026238
3039,-1.1258276999442691,2.6913034354521574,0.43168145830003907,0.3147493505549287,0.14227172898233886,-0.13474232734439032,0.36438439047296645
11169,-0.3799722860445351,-0.3572243570349067,-0.6849180343508813,-0.12875945712989698,-0.8183244725928177,-1.4056257930701395,0.3461507331984324
10474,2.6496276956962586,0.7300357328472367,0.4310218690824954,-0.17108055632432723,-1.501487074379892,0.1839446392570053,1.949072862078719
18410,-0.13266660114031842,-0.22291156396949893,0.3232556188092378,-0.4880853372790261,-0.5986531257697477,0.8261093315200428,-0.6152500075154971
11901,0.2429765873624239,0.0041560671927203625,0.027976237702924973,0.3737001663646808,0.4554708308359637,-0.44292112483380686,0.4527307828369392
19290,0.07782841570292996,-0.02048001663856747,-0.7478668725327879,-0.8508987678863484,-0.21658357615058135,0.04658478851421162,-0.3338152521507372
11327,0.002757578968189962,-0.13798660708411684,-0.3224810987934689,0.26836945689109326,-0.07252692499503617,0.18554157643178287,-0.3105985955595752
16373,-0.25461711327927633,0.2777194031237022,1.2491273801628375,-0.3823170890469173,-1.1777294624518428,0.0642490624683978,-0.6538280857568604
20318,-0.0370370752702906,-0.09038389278775243,-2.4267595179175028,-2.2387209324812662,-0.6320064872210853,0.9242153427311659,0.061620395912038606
1309,0.019580601940249236,-0.7858590944368523,0.922054524693573,0.654712865233582,0.5025312104836549,0.6198597499806331,0.12803513722419613
10623,0.15645559194429987,-0.40008526618471596,1.0080218642559113,0.36274551796644794,0.16661085133927978,0.008955349613889975,-0.03947482059898903
21809,-0.13991505768258286,-0.042509413036406846,-0.24283295578423783,-0.14081185105070015,0.5675775555457705,-0.7316112769200849,1.0671692983784842
9707,-0.321965838942702,-0.3876079346101529,0.646899712498306,-0.40671844908660354,-1.28912941833264,1.0905379975577325,0.05795193553850443
10836,2.6062485557542727,0.7752585576727983,0.05919787140426545,0.36428574486099996,-0.09336367130818285,0.06598841352631518,0.1240452417840041
12247,-0.19466138625458448,-0.4308187067761247,0.6985790066560377,0.391857196619839,0.10567850732642053,0.46215029214460107,-0.311343275555312
1483,-0.4775579422209661,1.8678582331864144,0.34415161770848796,0.40294782857768513,0.8991216220611911,-0.46726764725102155,0.3044400434066027
11382,0.38591443970507305,0.261621616693099,0.9132835930091504,1.2238204557350607,1.7574400560282362,0.2037189210276605,-10.234935668643658
9944,0.3854955748160542,-0.013542442855056538,3.2407842813391317,-4.021050828438434,0.8975295075455164,-0.9085187820880137,-1.1063754094516551
16263,-0.0444316454726071,-0.4268365820877524,0.15834919384155977,0.786120982840108,0.27480285329388254,-1.328341164601135,0.08069455907936575
17197,-0.2881077569990748,-0.0473305972878073,-0.9688743354768102,-0.7486222750454147,-0.7855117375948764,0.22110008636903658,0.1692029366477892
11611,-0.7532517303090253,1.1617788009275722,-1.2666465457476275,-2.5378072386572557,0.44749928925324417,1.3884824523664134,-0.34418660053873434
20749,0.06943548275579255,-0.18726761693717173,0.38175851801221855,-0.21568588068555528,0.6908223718498895,0.27195354682966005,0.03789301241866197
14811,-0.06993435699514902,0.12677468419373827,-0.8701439622387105,-0.5239132448310478,-0.8511044943118727,-0.21851417747369445,0.05169141623371355
11240,-0.291509895135193,-0.7256238282768165,0.7657700328429946,0.07029864023239774,0.7973565129140546,0.515387373329012,-0.036763175256461784
14835,-0.42505456057994456,-0.17269678462276558,-0.23941438758980052,-0.29870258556748674,-0.8841746143374146,-1.9624710600805435,-0.31468041507205574
10747,0.04868542248125709,-0.5453616387198464,1.0365763045898755,0.3742264779684378,0.23474490080858054,0.2923236625451703,0.08752024354808313
