ID_ARTISTA,familia_sonora,proba_Dinamico,proba_Quente,proba_Brilhante,proba_Pulsante
20002,Quente & Encorpado,0.2294,0.2749,0.2574,0.2383
12564,Brilhante & Intenso,0.1685,0.2653,0.4798,0.0864
11808,Brilhante & Intenso,0.169,0.2386,0.4823,0.1101
20622,Dinamico & Contrastante,0.38,0.1613,0.1558,0.3029
15356,Pulsante & Sombrio,0.3053,0.1885,0.1579,0.3483
12539,Pulsante & Sombrio,0.2062,0.1918,0.1546,0.4473
16523,Dinamico & Contrastante,0.3542,0.2149,0.2095,0.2214
10042,Pulsante & Sombrio,0.275,0.174,0.191,0.3599
14783,Brilhante & Intenso,0.2487,0.2742,0.2967,0.1804
13039,Brilhante & Intenso,0.2584,0.2196,0.2972,0.2248
15620,Quente & Encorpado,0.1703,0.3726,0.3457,0.1114
17688,Quente & Encorpado,0.1772,0.3952,0.2737,0.1539
12579,Dinamico & Contrastante,0.3886,0.1976,0.2246,0.1892
20231,Quente & Encorpado,0.2279,0.3167,0.1703,0.2852
1701,Pulsante & Sombrio,0.3152,0.1665,0.1692,0.349
17849,Dinamico & Contrastante,0.3041,0.2751,0.2447,0.1761
4158,Dinamico & Contrastante,0.402,0.1791,0.2435,0.1755
13578,Pulsante & Sombrio,0.2226,0.1807,0.1349,0.4618
15959,Dinamico & Contrastante,0.343,0.2063,0.2151,0.2356
20040,Quente & Encorpado,0.1696,0.3102,0.256,0.2642
12449,Pulsante & Sombrio,0.2793,0.1624,0.16,0.3984
20433,Quente & Encorpado,0.2743,0.3076,0.1932,0.2248
18013,Quente & Encorpado,0.2393,0.3297,0.2644,0.1666
12503,Brilhante & Intenso,0.2409,0.258,0.3511,0.1499
18126,Brilhante & Intenso,0.2555,0.2098,0.2691,0.2656
18002,Dinamico & Contrastante,0.3512,0.2235,0.237,0.1883
18761,Quente & Encorpado,0.158,0.4332,0.2566,0.1522
12126,Dinamico & Contrastante,0.3568,0.1969,0.2632,0.1831
19588,Brilhante & Intenso,0.2757,0.2095,0.3043,0.2104
10436,Dinamico & Contrastante,0.3124,0.2888,0.2296,0.1692
2903,Brilhante & Intenso,0.1337,0.265,0.5089,0.0924
2625,Dinamico & Contrastante,0.342,0.2017,0.2108,0.2455
10020,Quente & Encorpado,0.171,0.3988,0.2874,0.1427
18881,Quente & Encorpado,0.1581,0.3556,0.2859,0.2004
19657,Pulsante & Sombrio,0.2511,0.1963,0.2123,0.3403
2473,Dinamico & Contrastante,0.3053,0.228,0.2063,0.2603
13383,Pulsante & Sombrio,0.1781,0.2679,0.2024,0.3517
10638,Pulsante & Sombrio,0.2201,0.2617,0.1703,0.3479
11755,Quente & Encorpado,0.1698,0.4308,0.2126,0.1868
18888,Brilhante & Intenso,0.3019,0.1895,0.3988,0.1098
11141,Pulsante & Sombrio,0.2109,0.1876,0.1483,0.4532
11539,Quente & Encorpado,0.1442,0.3871,0.3505,0.1181
16484,Quente & Encorpado,0.1596,0.4361,0.2311,0.1732
3106,Pulsante & Sombrio,0.3017,0.1798,0.2147,0.3038
21426,Brilhante & Intenso,0.2819,0.2103,0.3258,0.182
16990,Brilhante & Intenso,0.2739,0.2172,0.3803,0.1286
2533,Brilhante & Intenso,0.1932,0.2811,0.3671,0.1585
18228,Pulsante & Sombrio,0.2903,0.2135,0.1937,0.3025
10801,Quente & Encorpado,0.2447,0.3156,0.2637,0.176
10281,Brilhante & Intenso,0.2409,0.2651,0.2894,0.2046
21118,Brilhante & Intenso,0.2212,0.1861,0.4426,0.1501
17781,Brilhante & Intenso,0.1674,0.3409,0.3779,0.1138
17308,Pulsante & Sombrio,0.2639,0.2548,0.1845,0.2968
11476,Brilhante & Intenso,0.211,0.2588,0.3901,0.1401
21247,Quente & Encorpado,0.1464,0.4607,0.1775,0.2155
4467,Quente & Encorpado,0.2413,0.3468,0.1818,0.2301
11501,Quente & Encorpado,0.1591,0.4383,0.2914,0.1112
10971,Brilhante & Intenso,0.1974,0.2859,0.3735,0.1432
16063,Quente & Encorpado,0.2092,0.377,0.199,0.2148
16256,Pulsante & Sombrio,0.314,0.175,0.1537,0.3572
4434,Quente & Encorpado,0.1509,0.4794,0.179,0.1907
11616,Brilhante & Intenso,0.2124,0.2351,0.4124,0.1402
3869,Quente & Encorpado,0.1762,0.3705,0.1718,0.2815
19380,Brilhante & Intenso,0.1516,0.3441,0.3873,0.1171
20665,Brilhante & Intenso,0.256,0.2609,0.3418,0.1413
11665,Dinamico & Contrastante,0.3524,0.187,0.2207,0.2399
13128,Pulsante & Sombrio,0.2469,0.2698,0.1873,0.296
3990,Pulsante & Sombrio,0.2934,0.1723,0.1762,0.3581
15027,Dinamico & Contrastante,0.3427,0.171,0.2398,0.2465
1753,Pulsante & Sombrio,0.2872,0.2065,0.1768,0.3296
9746,Pulsante & Sombrio,0.2317,0.2173,0.2094,0.3416
22237,Quente & Encorpado,0.1495,0.3911,0.3224,0.1369
16914,Pulsante & Sombrio,0.1622,0.3096,0.1728,0.3554
18777,Brilhante & Intenso,0.2563,0.2402,0.383,0.1206
20343,Quente & Encorpado,0.2023,0.3931,0.1925,0.2121
11895,Quente & Encorpado,0.2031,0.3312,0.3129,0.1528
12093,Brilhante & Intenso,0.2127,0.1924,0.4619,0.133
12709,Quente & Encorpado,0.2625,0.2635,0.2514,0.2226
16409,Quente & Encorpado,0.1941,0.3376,0.1811,0.2872
19004,Dinamico & Contrastante,0.3587,0.2008,0.2159,0.2246
3780,Pulsante & Sombrio,0.2198,0.2126,0.1276,0.44
18586,Quente & Encorpado,0.1868,0.403,0.2598,0.1504
16591,Quente & Encorpado,0.1684,0.3495,0.334,0.148
11087,Quente & Encorpado,0.1866,0.3136,0.288,0.2118
12510,Pulsante & Sombrio,0.2228,0.218,0.1581,0.401
1349,Brilhante & Intenso,0.2202,0.2617,0.3041,0.2141
11370,Brilhante & Intenso,0.1484,0.2074,0.5561,0.0882
19585,Pulsante & Sombrio,0.1812,0.3231,0.1545,0.3412
12068,Brilhante & Intenso,0.1853,0.2844,0.3764,0.1539
17882,Brilhante & Intenso,0.1862,0.3391,0.3537,0.1209
12688,Quente & Encorpado,0.2155,0.3698,0.2139,0.2007
16386,Brilhante & Intenso,0.3367,0.164,0.351,0.1483
3093,Dinamico & Contrastante,0.2935,0.2536,0.198,0.2549
12429,Quente & Encorpado,0.1969,0.4197,0.2119,0.1715
20279,Quente & Encorpado,0.2257,0.359,0.2471,0.1683
12685,Quente & Encorpado,0.124,0.5708,0.1933,0.1119
10686,Pulsante & Sombrio,0.1944,0.2665,0.1454,0.3938
20720,Pulsante & Sombrio,0.2615,0.2092,0.2536,0.2756
17271,Brilhante & Intenso,0.2452,0.2498,0.2652,0.2398
12880,Quente & Encorpado,0.1533,0.3437,0.1834,0.3196
13298,Pulsante & Sombrio,0.259,0.215,0.143,0.383
11758,Brilhante & Intenso,0.1314,0.3638,0.4173,0.0876
21478,Pulsante & Sombrio,0.2153,0.1826,0.1295,0.4725
19581,Dinamico & Contrastante,0.412,0.1559,0.2445,0.1876
4277,Quente & Encorpado,0.2373,0.2833,0.2139,0.2655
3836,Pulsante & Sombrio,0.3112,0.1737,0.1591,0.3561
20000,Pulsante & Sombrio,0.322,0.1571,0.1521,0.3688
19972,Dinamico & Contrastante,0.323,0.1896,0.3069,0.1805
2769,Brilhante & Intenso,0.145,0.1944,0.5618,0.0988
21343,Quente & Encorpado,0.2416,0.2746,0.2526,0.2311
10486,Brilhante & Intenso,0.1766,0.3165,0.3351,0.1718
19580,Pulsante & Sombrio,0.3299,0.1629,0.1277,0.3796
16138,Brilhante & Intenso,0.2831,0.2644,0.2977,0.1547
13380,Pulsante & Sombrio,0.2473,0.1938,0.2014,0.3575
21975,Brilhante & Intenso,0.3282,0.1779,0.3286,0.1652
19477,Quente & Encorpado,0.1857,0.3916,0.2481,0.1746
20223,Dinamico & Contrastante,0.5073,0.134,0.1753,0.1834
13543,Brilhante & Intenso,0.2225,0.2751,0.2836,0.2189
20896,Quente & Encorpado,0.14,0.5092,0.1988,0.152
15777,Quente & Encorpado,0.1807,0.3239,0.1813,0.3141
17527,Brilhante & Intenso,0.2576,0.212,0.3982,0.1322
12234,Dinamico & Contrastante,0.3712,0.2343,0.2085,0.1861
15741,Pulsante & Sombrio,0.1774,0.1427,0.0958,0.5841
18212,Brilhante & Intenso,0.2224,0.1802,0.4693,0.128
15451,Brilhante & Intenso,0.2642,0.2398,0.3303,0.1657
2861,Dinamico & Contrastante,0.3077,0.2111,0.2632,0.218
10805,Pulsante & Sombrio,0.2118,0.2658,0.2039,0.3185
20838,Quente & Encorpado,0.2409,0.3317,0.1715,0.256
17148,Dinamico & Contrastante,0.3241,0.175,0.2904,0.2105
22654,Pulsante & Sombrio,0.2497,0.2293,0.1405,0.3805
3831,Quente & Encorpado,0.1284,0.4566,0.3031,0.1119
19994,Brilhante & Intenso,0.2145,0.309,0.3185,0.158
21050,Quente & Encorpado,0.1513,0.4258,0.2324,0.1906
20388,Pulsante & Sombrio,0.2691,0.1774,0.129,0.4245
20685,Quente & Encorpado,0.201,0.3193,0.249,0.2307
1751,Dinamico & Contrastante,0.5118,0.1413,0.1584,0.1884
9803,Quente & Encorpado,0.1967,0.304,0.2491,0.2502
4427,Dinamico & Contrastante,0.3494,0.2089,0.2582,0.1836
21079,Quente & Encorpado,0.1786,0.4348,0.2392,0.1473
16414,Quente & Encorpado,0.2029,0.3296,0.1964,0.2711
11689,Brilhante & Intenso,0.1829,0.299,0.3525,0.1656
11553,Dinamico & Contrastante,0.3075,0.2136,0.2013,0.2776
22504,Brilhante & Intenso,0.212,0.2675,0.377,0.1435
13458,Brilhante & Intenso,0.3414,0.1608,0.3681,0.1297
16771,Dinamico & Contrastante,0.3283,0.2739,0.2663,0.1315
15794,Quente & Encorpado,0.2035,0.3688,0.2447,0.183
9930,Dinamico & Contrastante,0.3966,0.1558,0.2707,0.1769
4482,Quente & Encorpado,0.2546,0.3164,0.2829,0.1461
11922,Brilhante & Intenso,0.1547,0.2751,0.445,0.1251
11533,Pulsante & Sombrio,0.1988,0.2547,0.136,0.4104
3109,Pulsante & Sombrio,0.275,0.1977,0.1871,0.3402
9941,Dinamico & Contrastante,0.4169,0.1795,0.2383,0.1653
11394,Pulsante & Sombrio,0.2442,0.1983,0.227,0.3304
10798,Brilhante & Intenso,0.2204,0.297,0.3508,0.1318
16722,Brilhante & Intenso,0.2739,0.2328,0.3375,0.1558
13174,Dinamico & Contrastante,0.3585,0.2004,0.2385,0.2027
12820,Brilhante & Intenso,0.2615,0.2495,0.3235,0.1655
4154,Brilhante & Intenso,0.2615,0.2244,0.3263,0.1878
17496,Brilhante & Intenso,0.1349,0.2109,0.574,0.0802
22061,Pulsante & Sombrio,0.2596,0.2362,0.204,0.3001
10900,Pulsante & Sombrio,0.2437,0.1834,0.1373,0.4356
18672,Pulsante & Sombrio,0.2008,0.2927,0.1555,0.351
9719,Pulsante & Sombrio,0.2187,0.265,0.1841,0.3322
4479,Brilhante & Intenso,0.3284,0.1946,0.3423,0.1347
18101,Quente & Encorpado,0.1852,0.339,0.1773,0.2985
13480,Brilhante & Intenso,0.3032,0.2173,0.313,0.1665
13529,Quente & Encorpado,0.157,0.4801,0.1763,0.1866
11999,Brilhante & Intenso,0.1841,0.3246,0.3634,0.1278
17685,Brilhante & Intenso,0.2137,0.275,0.2798,0.2314
13649,Quente & Encorpado,0.1873,0.3441,0.3361,0.1325
2556,Pulsante & Sombrio,0.2509,0.2586,0.2303,0.2602
12784,Quente & Encorpado,0.188,0.3609,0.3371,0.114
11217,Quente & Encorpado,0.2401,0.2989,0.2959,0.1651
12718,Quente & Encorpado,0.2321,0.3467,0.2272,0.194
22633,Pulsante & Sombrio,0.3042,0.1818,0.1691,0.3449
16081,Dinamico & Contrastante,0.3515,0.188,0.2958,0.1647
3528,Quente & Encorpado,0.2302,0.3324,0.2756,0.1618
4429,Brilhante & Intenso,0.2211,0.2555,0.3151,0.2083
10357,Dinamico & Contrastante,0.2833,0.2421,0.2344,0.2402
2383,Brilhante & Intenso,0.2228,0.1999,0.4451,0.1322
11536,Dinamico & Contrastante,0.4016,0.1556,0.2567,0.186
11654,Pulsante & Sombrio,0.2926,0.19,0.1853,0.3321
4104,Pulsante & Sombrio,0.1709,0.1313,0.0913,0.6064
10923,Dinamico & Contrastante,0.4472,0.1703,0.2084,0.1741
20844,Brilhante & Intenso,0.2581,0.2607,0.3549,0.1262
15616,Brilhante & Intenso,0.2005,0.2392,0.4433,0.117
5941,Pulsante & Sombrio,0.2029,0.2516,0.1974,0.3481
15881,Quente & Encorpado,0.286,0.3139,0.1577,0.2424
10153,Pulsante & Sombrio,0.3077,0.1667,0.1732,0.3524
16904,Brilhante & Intenso,0.18,0.2681,0.3978,0.1541
11646,Brilhante & Intenso,0.2003,0.2751,0.3633,0.1613
19314,Pulsante & Sombrio,0.1929,0.1715,0.1331,0.5025
14976,Brilhante & Intenso,0.2676,0.1823,0.4183,0.1318
21174,Quente & Encorpado,0.2482,0.2981,0.1812,0.2726
21077,Pulsante & Sombrio,0.2302,0.1956,0.1686,0.4056
10779,Quente & Encorpado,0.1432,0.4361,0.2726,0.1481
15607,Dinamico & Contrastante,0.4947,0.1423,0.1889,0.1741
22191,Quente & Encorpado,0.1645,0.3835,0.2626,0.1894
12088,Pulsante & Sombrio,0.235,0.2245,0.2142,0.3263
18352,Pulsante & Sombrio,0.2028,0.2817,0.1823,0.3331
18670,Dinamico & Contrastante,0.3213,0.2498,0.2317,0.1972
13235,Dinamico & Contrastante,0.3893,0.2101,0.2217,0.1788
16098,Brilhante & Intenso,0.2442,0.1793,0.4872,0.0892
14931,Brilhante & Intenso,0.1514,0.3174,0.4074,0.1238
19591,Dinamico & Contrastante,0.3906,0.1867,0.2299,0.1928
21212,Quente & Encorpado,0.247,0.3499,0.2692,0.1339
19834,Quente & Encorpado,0.1912,0.4245,0.2498,0.1345
19154,Dinamico & Contrastante,0.406,0.1558,0.1512,0.2869
3563,Quente & Encorpado,0.1454,0.4308,0.2037,0.2201
21095,Dinamico & Contrastante,0.4203,0.1789,0.1688,0.232
11224,Quente & Encorpado,0.2111,0.3189,0.2463,0.2237
19009,Pulsante & Sombrio,0.22,0.1741,0.1227,0.4832
20314,Quente & Encorpado,0.2426,0.2995,0.1868,0.2711
20401,Pulsante & Sombrio,0.2267,0.2055,0.1425,0.4253
11325,Quente & Encorpado,0.1316,0.478,0.2638,0.1267
3451,Pulsante & Sombrio,0.2442,0.2085,0.2168,0.3305
20494,Dinamico & Contrastante,0.3209,0.2159,0.2729,0.1903
11988,Dinamico & Contrastante,0.3544,0.2114,0.2562,0.178
15885,Brilhante & Intenso,0.196,0.3025,0.3284,0.173
1611,Dinamico & Contrastante,0.4113,0.1567,0.2545,0.1775
20208,Quente & Encorpado,0.1709,0.4007,0.2401,0.1883
11286,Brilhante & Intenso,0.2453,0.2107,0.4303,0.1137
19819,Pulsante & Sombrio,0.1789,0.3053,0.2015,0.3143
13041,Brilhante & Intenso,0.2264,0.2229,0.4082,0.1425
2379,Quente & Encorpado,0.1804,0.3733,0.2705,0.1758
18707,Quente & Encorpado,0.1505,0.3929,0.3126,0.1441
11377,Dinamico & Contrastante,0.3293,0.1953,0.2709,0.2045
11588,Pulsante & Sombrio,0.2374,0.1983,0.2135,0.3508
3489,Pulsante & Sombrio,0.2255,0.2332,0.2593,0.282
16411,Dinamico & Contrastante,0.3014,0.2246,0.2939,0.1801
3219,Pulsante & Sombrio,0.2336,0.2696,0.2213,0.2755
20712,Dinamico & Contrastante,0.4806,0.1462,0.185,0.1882
21987,Quente & Encorpado,0.2247,0.3242,0.1902,0.2608
16969,Pulsante & Sombrio,0.1686,0.3003,0.1621,0.3691
9703,Quente & Encorpado,0.2608,0.3426,0.2577,0.1389
11186,Pulsante & Sombrio,0.3004,0.2213,0.1585,0.3198
2373,Brilhante & Intenso,0.2613,0.2228,0.3664,0.1495
17848,Dinamico & Contrastante,0.5208,0.1429,0.1738,0.1624
14806,Dinamico & Contrastante,0.4454,0.1524,0.2363,0.166
16838,Brilhante & Intenso,0.2648,0.239,0.3752,0.1209
3720,Dinamico & Contrastante,0.268,0.2412,0.2474,0.2434
20742,Brilhante & Intenso,0.2341,0.249,0.2719,0.245
18690,Dinamico & Contrastante,0.3617,0.1877,0.2149,0.2357
11600,Brilhante & Intenso,0.1974,0.3174,0.3272,0.158
11826,Dinamico & Contrastante,0.47,0.1467,0.1489,0.2344
19414,Dinamico & Contrastante,0.2966,0.2869,0.2556,0.1609
13597,Quente & Encorpado,0.2383,0.3393,0.2072,0.2151
19351,Brilhante & Intenso,0.2686,0.2024,0.3011,0.2279
1846,Dinamico & Contrastante,0.3012,0.241,0.2119,0.2459
12119,Quente & Encorpado,0.1668,0.3198,0.276,0.2374
10572,Brilhante & Intenso,0.1938,0.2297,0.4773,0.0992
16258,Brilhante & Intenso,0.2846,0.2036,0.3977,0.1141
18224,Quente & Encorpado,0.2047,0.3374,0.1713,0.2865
16207,Quente & Encorpado,0.2168,0.3856,0.2029,0.1947
12912,Brilhante & Intenso,0.1921,0.1993,0.4909,0.1177
17408,Pulsante & Sombrio,0.1514,0.3042,0.1447,0.3997
1909,Dinamico & Contrastante,0.3246,0.2164,0.2636,0.1955
18485,Brilhante & Intenso,0.1178,0.2368,0.5652,0.0802
16646,Brilhante & Intenso,0.2252,0.2961,0.3368,0.142
19208,Brilhante & Intenso,0.3033,0.1893,0.3037,0.2037
15408,Pulsante & Sombrio,0.2067,0.174,0.1539,0.4654
18903,Pulsante & Sombrio,0.187,0.2417,0.1557,0.4156
8103,Pulsante & Sombrio,0.287,0.1799,0.163,0.3701
11582,Quente & Encorpado,0.1815,0.371,0.2805,0.167
20418,Brilhante & Intenso,0.1581,0.2373,0.51,0.0946
20260,Pulsante & Sombrio,0.2319,0.1816,0.1454,0.4411
12491,Brilhante & Intenso,0.2608,0.2756,0.312,0.1516
17770,Brilhante & Intenso,0.25,0.2339,0.3685,0.1477
12518,Quente & Encorpado,0.1825,0.3428,0.3126,0.162
17147,Dinamico & Contrastante,0.3056,0.2402,0.2881,0.1662
15924,Quente & Encorpado,0.1592,0.439,0.2191,0.1828
21526,Quente & Encorpado,0.2187,0.3584,0.2734,0.1495
18624,Dinamico & Contrastante,0.3793,0.2086,0.1943,0.2178
12757,Quente & Encorpado,0.153,0.4114,0.2519,0.1838
10650,Brilhante & Intenso,0.2494,0.2818,0.3117,0.157
18722,Pulsante & Sombrio,0.21,0.2872,0.1834,0.3193
19845,Brilhante & Intenso,0.193,0.2417,0.4239,0.1414
21303,Dinamico & Contrastante,0.303,0.226,0.297,0.1741
2573,Quente & Encorpado,0.1615,0.3885,0.3332,0.1168
3584,Pulsante & Sombrio,0.243,0.2134,0.1737,0.3699
18798,Dinamico & Contrastante,0.3668,0.1721,0.3155,0.1457
16797,Quente & Encorpado,0.1932,0.3981,0.2747,0.1341
18078,Quente & Encorpado,0.2635,0.2981,0.202,0.2365
17183,Pulsante & Sombrio,0.3357,0.1378,0.1364,0.3901
15388,Dinamico & Contrastante,0.3688,0.1809,0.1438,0.3065
18432,Dinamico & Contrastante,0.3102,0.2153,0.2995,0.175
20394,Brilhante & Intenso,0.1965,0.2893,0.3246,0.1896
15577,Dinamico & Contrastante,0.3605,0.212,0.2605,0.167
17059,Brilhante & Intenso,0.1625,0.3285,0.3904,0.1186
20831,Quente & Encorpado,0.2135,0.3355,0.2648,0.1862
17895,Pulsante & Sombrio,0.2062,0.3045,0.1793,0.31
13075,Pulsante & Sombrio,0.2925,0.1624,0.1392,0.4059
18023,Brilhante & Intenso,0.2255,0.2449,0.3276,0.202
14872,Brilhante & Intenso,0.2445,0.2213,0.268,0.2661
22234,Quente & Encorpado,0.1603,0.4066,0.2894,0.1437
18489,Pulsante & Sombrio,0.2911,0.2315,0.1755,0.302
17313,Brilhante & Intenso,0.2699,0.2561,0.3266,0.1474
17219,Quente & Encorpado,0.1888,0.3679,0.2388,0.2045
16129,Dinamico & Contrastante,0.3434,0.1961,0.1779,0.2826
18251,Quente & Encorpado,0.1969,0.3218,0.1868,0.2944
21687,Dinamico & Contrastante,0.3559,0.2012,0.2419,0.201
13586,Brilhante & Intenso,0.1375,0.2341,0.543,0.0854
13009,Pulsante & Sombrio,0.2969,0.2094,0.1752,0.3185
11068,Dinamico & Contrastante,0.3228,0.2316,0.2722,0.1734
17745,Pulsante & Sombrio,0.2381,0.2005,0.1532,0.4082
12867,Dinamico & Contrastante,0.4223,0.1645,0.2018,0.2114
11345,Pulsante & Sombrio,0.1801,0.161,0.1153,0.5435
20174,Pulsante & Sombrio,0.2405,0.241,0.1608,0.3577
14767,Quente & Encorpado,0.2039,0.3531,0.2644,0.1786
1575,Dinamico & Contrastante,0.4241,0.1625,0.1419,0.2715
2982,Quente & Encorpado,0.1792,0.3488,0.2143,0.2577
11011,Brilhante & Intenso,0.193,0.2533,0.4522,0.1014
20461,Quente & Encorpado,0.1691,0.3621,0.3089,0.16
16054,Pulsante & Sombrio,0.3052,0.2073,0.1572,0.3302
17424,Quente & Encorpado,0.1497,0.3728,0.3443,0.1332
5898,Quente & Encorpado,0.1906,0.3357,0.2443,0.2293
21617,Brilhante & Intenso,0.1748,0.3112,0.371,0.143
11182,Dinamico & Contrastante,0.4825,0.1362,0.2292,0.1521
19254,Quente & Encorpado,0.1462,0.4047,0.3303,0.1189
15721,Quente & Encorpado,0.155,0.4389,0.2511,0.1551
20132,Quente & Encorpado,0.146,0.4405,0.1912,0.2222
2060,Dinamico & Contrastante,0.2884,0.2739,0.183,0.2546
15441,Brilhante & Intenso,0.2359,0.3098,0.3229,0.1314
4344,Pulsante & Sombrio,0.2402,0.2245,0.1625,0.3727
17139,Quente & Encorpado,0.1811,0.325,0.2318,0.2621
17306,Dinamico & Contrastante,0.3747,0.1869,0.2757,0.1627
15860,Quente & Encorpado,0.1703,0.3881,0.2542,0.1874
11905,Pulsante & Sombrio,0.2252,0.2611,0.1918,0.3219
4188,Quente & Encorpado,0.1985,0.3075,0.221,0.273
20189,Quente & Encorpado,0.1549,0.465,0.2211,0.159
16096,Quente & Encorpado,0.2074,0.333,0.245,0.2146
10324,Pulsante & Sombrio,0.2656,0.1874,0.1566,0.3904
3286,Pulsante & Sombrio,0.2639,0.1613,0.1545,0.4204
10699,Brilhante & Intenso,0.2127,0.248,0.3745,0.1647
16683,Dinamico & Contrastante,0.3714,0.1632,0.1935,0.2719
12961,Pulsante & Sombrio,0.2869,0.1798,0.2117,0.3216
16205,Quente & Encorpado,0.1814,0.328,0.2105,0.2801
16544,Brilhante & Intenso,0.3378,0.1634,0.3541,0.1447
21939,Brilhante & Intenso,0.2358,0.2071,0.3488,0.2082
21586,Brilhante & Intenso,0.1668,0.2905,0.3987,0.1441
2583,Quente & Encorpado,0.1931,0.3922,0.2771,0.1377
21107,Pulsante & Sombrio,0.2703,0.1802,0.1259,0.4236
16281,Quente & Encorpado,0.1799,0.3387,0.2618,0.2196
15557,Dinamico & Contrastante,0.2868,0.2491,0.2053,0.2589
3413,Brilhante & Intenso,0.1579,0.2724,0.4558,0.1139
18382,Quente & Encorpado,0.1954,0.3588,0.2727,0.1731
15531,Quente & Encorpado,0.1617,0.4228,0.2575,0.1579
12525,Pulsante & Sombrio,0.2574,0.1933,0.1573,0.3919
17711,Dinamico & Contrastante,0.3497,0.233,0.2755,0.1418
16223,Pulsante & Sombrio,0.1868,0.2365,0.1309,0.4458
2081,Pulsante & Sombrio,0.3082,0.1551,0.1631,0.3736
20282,Brilhante & Intenso,0.2567,0.2602,0.3343,0.1487
14822,Pulsante & Sombrio,0.2948,0.1904,0.2087,0.3062
16874,Dinamico & Contrastante,0.4079,0.1756,0.274,0.1425
22138,Brilhante & Intenso,0.2199,0.2648,0.3144,0.2008
19703,Pulsante & Sombrio,0.2172,0.2559,0.1944,0.3325
22492,Dinamico & Contrastante,0.358,0.1958,0.2816,0.1646
20519,Quente & Encorpado,0.2644,0.3008,0.2422,0.1926
15874,Quente & Encorpado,0.1497,0.369,0.2354,0.2458
10870,Brilhante & Intenso,0.2383,0.2952,0.3005,0.1661
18535,Brilhante & Intenso,0.1691,0.3266,0.3755,0.1288
17471,Brilhante & Intenso,0.1781,0.2791,0.3899,0.1529
16976,Dinamico & Contrastante,0.3204,0.2503,0.249,0.1803
2375,Brilhante & Intenso,0.3024,0.1684,0.3867,0.1424
15017,Dinamico & Contrastante,0.3931,0.1614,0.2518,0.1937
20097,Brilhante & Intenso,0.2361,0.2364,0.3595,0.1679
10538,Dinamico & Contrastante,0.3296,0.1762,0.17,0.3241
12604,Quente & Encorpado,0.2508,0.2954,0.2,0.2538
15473,Pulsante & Sombrio,0.1771,0.2742,0.1686,0.3801
21470,Dinamico & Contrastante,0.3791,0.1599,0.1711,0.2899
12516,Quente & Encorpado,0.2603,0.31,0.2296,0.2001
10581,Quente & Encorpado,0.1426,0.4581,0.1929,0.2064
10629,Pulsante & Sombrio,0.2781,0.2027,0.1913,0.328
10896,Brilhante & Intenso,0.2007,0.2269,0.4736,0.0988
20367,Dinamico & Contrastante,0.3708,0.1755,0.1768,0.2769
20081,Quente & Encorpado,0.2532,0.3095,0.2123,0.2249
15730,Pulsante & Sombrio,0.2617,0.2368,0.2358,0.2656
11157,Brilhante & Intenso,0.2054,0.2149,0.4695,0.1101
20098,Quente & Encorpado,0.1416,0.4004,0.3278,0.1303
15189,Brilhante & Intenso,0.168,0.3052,0.3608,0.166
15427,Pulsante & Sombrio,0.2031,0.2397,0.2014,0.3558
21801,Brilhante & Intenso,0.2563,0.2742,0.322,0.1475
15045,Dinamico & Contrastante,0.3171,0.2297,0.3103,0.1429
3429,Quente & Encorpado,0.1534,0.4198,0.2312,0.1957
22567,Brilhante & Intenso,0.1519,0.3529,0.3577,0.1375
17903,Pulsante & Sombrio,0.2893,0.1883,0.1786,0.3438
10613,Dinamico & Contrastante,0.3598,0.1912,0.1734,0.2756
21787,Pulsante & Sombrio,0.2421,0.2701,0.1978,0.2899
16260,Pulsante & Sombrio,0.2641,0.2092,0.1674,0.3592
10131,Brilhante & Intenso,0.2104,0.2926,0.393,0.104
18957,Pulsante & Sombrio,0.2367,0.2398,0.2375,0.2861
10605,Dinamico & Contrastante,0.4034,0.1786,0.1859,0.2322
13547,Brilhante & Intenso,0.2124,0.222,0.4383,0.1274
20477,Pulsante & Sombrio,0.2051,0.2555,0.1779,0.3615
1721,Pulsante & Sombrio,0.1955,0.2315,0.1439,0.4291
12999,Quente & Encorpado,0.1803,0.3219,0.274,0.2238
20585,Brilhante & Intenso,0.1172,0.2043,0.6067,0.0718
18429,Dinamico & Contrastante,0.4343,0.1389,0.158,0.2688
4400,Brilhante & Intenso,0.23,0.2565,0.374,0.1395
20683,Brilhante & Intenso,0.256,0.2104,0.3913,0.1422
19590,Brilhante & Intenso,0.2146,0.2597,0.3593,0.1665
18617,Dinamico & Contrastante,0.4484,0.1523,0.1633,0.236
16669,Brilhante & Intenso,0.1844,0.3086,0.316,0.191
20305,Quente & Encorpado,0.1683,0.3992,0.2927,0.1397
18332,Pulsante & Sombrio,0.2043,0.2444,0.1644,0.3869
15270,Dinamico & Contrastante,0.3733,0.1997,0.2586,0.1684
18947,Pulsante & Sombrio,0.2583,0.2269,0.1945,0.3203
10609,Quente & Encorpado,0.2185,0.3509,0.2359,0.1947
21886,Quente & Encorpado,0.1806,0.3217,0.3163,0.1815
19823,Dinamico & Contrastante,0.3276,0.1997,0.1871,0.2856
18620,Pulsante & Sombrio,0.2188,0.1727,0.1169,0.4916
12417,Pulsante & Sombrio,0.2203,0.2085,0.162,0.4093
19545,Brilhante & Intenso,0.162,0.271,0.4606,0.1064
