,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7
cat__video_channel_Rogerio Silva (Rogerio Silva Musico),0.2243409336991467,0.13415315246555265,-0.02701879757742042,0.009085596744432295,0.1511296603916457,0.020280570223266646,-0.030560777804502018
cat__video_channel_Rogerio Ventura,-0.044553408941417336,0.20098595334033842,-0.07434432769520204,-0.0945298181170338,0.046862285309591405,0.09279874155087914,0.11378668569332522
cat__video_channel_Rogeriosilvacanto,-0.042998561921530364,0.03590989190052098,0.0813638220135376,0.0733460013101856,0.14615472676494123,0.1256452845826527,-0.008568155203638461
cat__video_channel_Rogério Guimarães,-0.06724695423475797,0.004202867356142068,0.5415114690535824,-0.3654989376694285,-0.07798022512069198,-0.0051590859032394866,-0.07182323688411685
cat__video_channel_Rogério Paixão,-0.04015479430069301,-0.08506967022767761,-0.09258315045452714,-0.1080903459765059,0.13091242968651223,0.024652249375109993,0.0049520777062607105
cat__video_channel_Roll & Norms,0.27003376019081954,0.06343881883895455,0.05607983534984748,0.04604444297508704,0.061636890882046755,-0.10001604883166193,-0.013571039639289307
cat__video_channel_Romanhol Orquestra e coral,0.14260342103266782,-0.020734431635084413,-0.046768871341746204,-0.0038623971215811462,-0.06147546867171755,0.02589776980333048,0.07764467868772919
cat__video_channel_Romeo Vanila,-0.026542724630294473,0.013354068894833388,0.039353008426264366,0.046842372937220475,-0.04764324452841585,-0.09324101920126303,-0.02856254414716011
cat__video_channel_Rominho Cantor,0.13994518436473113,-0.013212744240238161,0.4662766166504472,-0.2724510934653517,-0.12514713828153617,0.09946727512017538,0.1347070984258134
cat__video_channel_Ronaldo Gravino,-0.05512904710190324,-0.05584058474689894,0.11638575480696484,0.3180061496249031,0.13722887648275547,0.08761550058129852,-0.023172056107823323
cat__video_channel_Ronaldo Quintana,-0.0470742794086228,-0.03479451326250274,-0.08561361878481175,-0.09943086561746935,-0.039754292709693134,-0.12406955958691882,0.022478787101404128
cat__video_channel_Ronaldo Ribeiro,-0.07753493112148317,-0.08982835483035848,0.05149418980164875,0.10407224659727937,-0.026260565076781997,-0.14467227766885724,-0.03400510945454387
cat__video_channel_Roney o Boyzinho do Forró,-0.03247348449899484,-0.06492884728876992,-0.06405769601806341,0.13688326748340574,-0.2874936422575428,0.09642321987334113,-0.029086754708387477
cat__video_channel_Roni Silva & Gabriel,-0.009118779665888206,-0.02818437805370101,0.06836533700669267,-0.06955581135070177,0.0619230854696365,-0.32084777916308094,0.011981476085254027
cat__video_channel_Rotor Oficial,0.011101532437774708,-0.07022666160655403,-0.08540499750450013,-0.013658908284381484,-0.07961356506097839,-0.006149756767918098,0.03574190041193584
cat__video_channel_Ruan Sax,0.4947951400988278,0.09363986147322233,0.010015261007539475,-0.037046611464604126,-0.01640050830730973,-0.14395293013527932,-0.08320161841091994
cat__video_channel_Ruben Campos Oficial,-0.06055067703758932,-0.10607509278921401,-0.0027253913411349395,0.05348275009604399,-0.12538388587219995,-0.36846271180558715,-0.06427740983964836
cat__video_channel_Rud Lopes,-0.06151651233905211,-0.032758936867659065,0.04890134825775566,0.21590665320240382,0.0038074431951574074,-0.02431342764544587,-0.09810167783435549
cat__video_channel_Rude OFC,-1.524678583428636,-0.2024270116745704,-0.05191637047631878,0.0685805398484423,0.0007087651564429646,0.09986559504096099,0.14180587399783978
cat__video_channel_Ryan e Adriano,-0.039575183159573216,-0.06755319765520622,-0.08973391267899301,-0.12203841436838027,0.12880301894698457,0.0772230394220208,-0.03963891111532766
cat__video_channel_Ryan e Mariana,-0.018854600227726354,-0.00689728208825195,-0.041752561127953954,0.011506889787297178,-0.03775916192497262,0.03649631988789942,0.023304858151562153
cat__video_channel_Rádio MEC,-0.07762418819206239,-0.03923298224428462,0.6981995431042674,-0.5372414419552582,-0.3347272292371639,0.18636426197818146,0.01647439959128862
cat__video_channel_Rádio Web dos Forrozeiros Oficial,0.24862213904186073,-0.005790612593773811,0.009107665910837235,0.11919321886380958,-0.18527122319390663,-0.20909752119234346,-0.1792827576188584
cat__video_channel_Rômulo Constantino Official,0.413673457238842,0.059156760593145626,-0.02561058698009618,-0.05005634367063102,0.01943942433628333,-0.0017482360036226163,-0.0663346566009856
cat__video_channel_Rômulo Frazão,0.040168251376419065,0.03273581524653931,-0.08074733209873465,0.016478743980387803,-0.02505430402277958,0.04879798452143795,-0.04550519612835592
cat__video_channel_Rômulo Santiago,-0.03614437404236655,-0.04114950346147449,0.14063652753489336,0.2665493836819723,0.12569432705353162,0.07307451828353646,0.00012870844963206466
cat__video_channel_Rômulo Vita,0.507799598586898,0.09384960649534348,-0.028993968102327742,-0.023014242504115757,-0.025935629099964573,-0.01866764292620122,-0.026997052907660156
cat__video_channel_SACCONI,-0.02593083253669618,-0.10848293437075583,-0.04422664198166818,-0.08960659427838115,0.10622636944472956,0.07466951564035922,-0.008379370658403681
cat__video_channel_SANDRO SAGA,-0.0900341015744503,-0.037158235272327415,0.1235092100938341,0.14137344941392507,-0.007509997796166172,-0.00570224659773997,-0.03526183595317213
cat__video_channel_SARA,-0.006720446212519038,0.08454810142559094,0.0012236597544329803,0.16577234538251584,0.07389013912075224,0.022434281097570136,-0.018850696449042033
cat__video_channel_SCALON,0.007397713762522724,0.009965345167950099,-0.007829951206724552,-0.09011491393800089,-0.07698999553833707,0.022394569133568715,0.06792535721527537
cat__video_channel_SEROJAH,0.01797452361236087,-0.10342766095417942,-0.012964876622873066,-0.0071391952921803885,-0.04657273318511277,0.12145985330330188,-0.04799967293577896
cat__video_channel_SEUIL SOM,-0.007217084972125188,-0.07120171153340087,-0.025139004888648037,-0.09331702921393074,0.021997166724503248,0.007937092288597094,-0.0062429343977464125
cat__video_channel_SIMIONI1975 Rogério,-0.012425917434985634,-0.02532604083592124,0.033736518569186816,0.13835670377654602,0.016433226850445307,0.11806320484724246,-0.03785014462315882
cat__video_channel_SLOW MAFIA,-0.028379712784052637,0.07535671835098025,0.051717021624202386,0.05090037875125634,0.31027158861474563,-0.06958835576357285,0.10568089008887116
cat__video_channel_SM DUO,0.2790298852143573,0.041538979013495264,-0.04296758844688564,-0.09021626122108756,0.11694695100068628,-0.02265857313311273,0.0892296523839714
cat__video_channel_SOMAê,-0.001184343238391056,-0.0473529000526234,-0.0910699919027477,-0.09267430947231604,0.10842933377270725,0.04438212130600025,0.041404766571642326
cat__video_channel_SOPHIA STEDILE,-0.03419083949782315,-0.08964808215742703,-0.14212187611959637,0.006813550987927974,-0.4510029698102926,0.2865575706543856,-0.22244314848668742
cat__video_channel_SOULDUO MUSICAL,-0.007877920906993258,-0.04755758434346982,0.044718172974952834,0.012771692100270996,0.12771553510069805,0.04735027575723506,0.03639454347096875
cat__video_channel_SPYZER live in concert,-0.004699792959542021,0.03141867886895139,0.015865221196065846,-0.02949147823661625,0.3142806890401318,-0.17414096426629988,0.10566607584079157
cat__video_channel_SUMAC Records,0.018730246781636668,-0.055569968440003246,-0.15205638499199187,-0.1678757302363364,0.13660510913759497,0.09388975264576291,-0.0305977314905586
cat__video_channel_Sabe Muito Produções ®,-0.048923036919505274,-0.06482574103834231,-0.16064771811394213,0.13681948072951391,-0.08660721507118652,0.10841714432401893,0.77099794076718
cat__video_channel_Sabiá Lilás,-0.09870688215085961,0.020233759936430316,0.07892411363648784,0.2450595457181992,-0.17786773642326595,0.05363008815397007,0.0486009833498061
cat__video_channel_Sabrina Bernardes,-0.006238020453055254,-0.052460909241520345,-0.08627728288483294,-0.028577535571802357,0.061449382819765024,-0.03541637766707872,-0.04772114062809054
cat__video_channel_Sal Filmes,-0.08224251881167313,0.5415669565761264,-0.0713758243938862,0.026753570953806878,-0.10992573266518561,0.037495156792420804,-0.044977608063598656
cat__video_channel_Sal Vincent,0.008814596199977131,-0.03474944311585392,0.0829963707300821,0.07979045935793197,0.020077400651750572,0.04637273483268888,0.016755556040503324
cat__video_channel_Samanta e Gutto,-0.0614498684461861,-0.0672242224357721,-0.12854332753092118,-0.14624569665552442,0.13443842367858647,0.12935317854684136,0.03737038037573819
cat__video_channel_Samara Bueno,-0.056296632481341626,-0.10047645782751508,0.07469157437683736,0.001401650098363948,-0.043747932908841936,0.18102927181512277,-0.12068779133725761
cat__video_channel_Samara Lopes,0.0748259114991945,-0.07851775519149697,-0.05824689316744318,0.00956810403720993,-0.03455978911698481,0.04503896318297137,-0.05275979049043793
cat__video_channel_Samba 77 Oficial,-0.04281808519893992,0.29363862181310696,0.01811518406406498,0.04343044735260618,0.07704491063436612,-0.020050114592096366,0.0472548513151137
cat__video_channel_Samba Black,-0.0015934978504442805,-0.03382154629221934,-0.06768559335045571,0.0957154789314789,0.08062834709693854,-0.0391041697545584,-0.09426308978918028
cat__video_channel_Samba Do Xoxó,-0.1304634853452713,0.5222299053704474,0.016594093589082416,0.028460381131872305,-0.002502865944564836,-0.025348334541989034,0.03148338045291416
cat__video_channel_Samba Fervura,-0.07585203338561065,0.31406803045515946,-0.01417468476211229,0.07495246933882312,0.06966642201994236,-0.107564257783718,0.012031037512571174
cat__video_channel_Samba Livre,0.03670988918505524,-0.04577139463251915,-0.002600257057627264,0.07224271468132887,-0.05702637513668107,-0.017629937771529464,0.01018658521408896
cat__video_channel_Samba Pop,-0.005980446622309306,0.048929704714026495,-0.019961971253813375,-0.033669175395284454,-0.0129448023083036,0.08196499137648654,-0.08226588200786708
cat__video_channel_Samba Singer Sérgião - SSS,-0.07991762088469703,0.30768315231780013,-0.05908337469572836,-0.05278792987082206,-0.03400933542374423,0.02894732172869196,-0.004412533568050009
cat__video_channel_Samba Som,0.030701220696895314,-0.04047248439394315,-0.009456573873988773,0.005539043818614314,0.023901923133818108,0.00044345385466694736,0.016604165741115805
cat__video_channel_Samba da Nega,0.19409885761415002,-0.027256177236231128,0.11998508594792363,-0.09611570001432804,0.06865042678623307,-0.1288664553232349,0.033477033902254066
cat__video_channel_Samba das Quebradas,-0.133812972921123,0.28940486727302633,-0.09417585143857886,-0.024628481806925808,0.09609629103545483,0.170899967269976,-0.03244607020284987
cat__video_channel_Samba de Compadre,-0.1336323392794644,0.555006147383588,-0.03186469538996951,-0.009572559094770974,0.009996176465335427,-0.003252965486944783,-0.00042435257111248393
cat__video_channel_Samba de Quebrada,0.03816528143534909,0.025553792432296343,0.06612853107425742,0.0014846562996896845,-0.13768397366342408,-0.08852524234200934,0.023549771769667213
cat__video_channel_Samba e Bebe,-0.09698952080554438,0.3440065553428377,0.1280741338112785,0.004249008152550739,0.04352931929920984,-0.09655273805538898,-0.029204666201495432
cat__video_channel_Samba na Roda da Saia SRS,-0.039920147715334545,0.40240030675172733,-0.02100601038020091,0.14319919909584003,-0.3392853030131034,-0.21605725757547894,-0.08936276129764524
cat__video_channel_Samba por acaso,0.030265459638524866,-0.0047635423553532156,-0.0433197092316155,-0.013277604864327436,-0.044150745272455175,0.026565085549202186,-0.057320429130919275
cat__video_channel_Sambalove,-0.0962456990031141,0.5255016714715618,-0.021896871973586363,0.019827852140350648,-0.018287926104938672,-0.03180439108651729,-0.008056624550738755
cat__video_channel_Sambatuca,-0.04601025442099611,-0.07280706035120567,-0.0906641552433085,-0.09632539613281367,0.12719032119308554,0.09789152739020175,-0.017782534441910667
cat__video_channel_Sambaxick Oficial,0.03801849108786433,-0.10881127479500183,-0.05869584118085893,-0.020647053071938197,-0.12645751419558754,-0.11446104358332217,-0.00969838866082505
cat__video_channel_Sambão de Mão ,-0.1102590353648962,0.5617962781743783,0.007964780664720152,0.02904516307477151,-0.038325418970499216,-0.024976638541709048,-0.0036243942989535906
cat__video_channel_Sampa Samba Show,0.2261385514469626,-0.9813503243856982,0.00888105310143265,-0.007809695556447713,-0.05360899036484021,0.17065088165893025,0.09631959072398591
cat__video_channel_Sandim,-1.5772188892588415,-0.22976809361293002,0.06898437972447816,0.058259661223949835,-0.007474730593600638,0.03680486609495174,0.10842934069359274
cat__video_channel_Sando Ramos,-0.05814649610746859,-0.006642766754321459,0.08963703357754718,0.058452884167910626,0.009364515627968941,0.07489485684455043,0.009740574222208148
cat__video_channel_Sandrinha Cantora,-0.011270201712503066,-0.03643915677460973,-0.11288571309473078,-0.07368751405601504,0.08325632197334469,0.09229608419208975,-0.05087732989424591
cat__video_channel_Sandrinho Black / Sandro e Analú,0.250902359733294,0.05096205830745758,-0.06500347015106295,0.045147931358324664,-0.028405896510430947,0.07636833865218869,-0.007298225874384484
cat__video_channel_Sandro Dornelles,-0.03853734388189799,-0.04554730482933317,0.10478810734848855,0.2502039743566342,0.11452433618489036,0.12068727351111053,0.004073985016371808
cat__video_channel_Sandro e Junior,0.00308587580331119,-0.08371854539510121,-0.03833699883429107,-0.03949489947877044,0.16322532692745284,-0.07746635623175835,-0.021777345674363152
cat__video_channel_Santo Carlo,-0.054316550932323335,-0.03671632424889473,-0.0325444567779211,0.07246212604574548,-0.028349423367769584,0.15296301034182883,-0.03751374759274803
cat__video_channel_Santts Sts,-0.02428627245478573,0.0048663575778486595,-0.051691190570163824,-0.003316698254610114,-0.14162320418190658,-0.4393862472669149,-0.06641559547606292
cat__video_channel_Sarah Evellyn Parreira de Amorim,-0.07335962749206491,-0.012762155508360285,0.4318169167296388,-0.3724718189080147,0.10797553360098967,0.11507665219700679,-0.1514557916158681
cat__video_channel_Sarah Zeffer,-0.03318521491413376,-0.024480249832826824,0.05790071676641587,0.1390410488138447,0.12308590608437156,0.11973240111751064,-0.020930518666644957
cat__video_channel_Sarpa Music,-0.008872502442673296,-0.058223292271908776,0.14828631792901514,0.2296889101487303,0.13661181578376091,0.15888105323744176,0.005530656293440455
cat__video_channel_Sasquat,-0.028869788198833034,-0.002526608034953252,-0.057438441233702967,0.04040528439535199,-0.1256205077210443,-0.04404755777176827,0.8197927175852836
cat__video_channel_Saturno FM,-0.07617796894934042,-0.10093207685448517,-0.12546782486371133,0.028626324534947935,-0.6855167263911939,0.32538553052773866,-0.32304992890854145
cat__video_channel_Saulo Andrade Música ao Vivo & Sonorização,0.02097235252588926,-0.03737457822429313,-0.06476473265909914,0.037869828761849016,-0.2756900929537356,0.04845915166431668,-0.1557878774380006
cat__video_channel_Saulo Fietz,0.005488695418998199,0.024404042446846054,0.09278842295915463,-0.23141310587141928,0.16232249327241446,-0.001329627847378635,0.011156957933056032
cat__video_channel_Saulo Pupak,0.4014465424584149,0.054604593696469625,-0.016827813153618233,-0.0013002788093999717,-0.004815390931789309,0.03407185639363018,0.015743675048789412
cat__video_channel_SeLiga Podcast,0.32231686966675904,0.045146012022711915,-0.10455312642198798,-0.0767672705496207,0.027073625310113723,0.1273497834082924,-0.1440766020351093
cat__video_channel_Secretaria de Cultura e Economia Criativa ,0.23945255682391342,0.06100683507318112,0.07669190636057902,-0.030321705420260636,-0.1303926138171599,0.05960254222388567,-0.12227905292033613
cat__video_channel_Secult Espírito Santo,-0.0407916556843132,-0.03359021329564093,0.14984304483644395,0.2743507050945646,0.06788837923121051,0.13282523076393654,-0.019752897544169284
cat__video_channel_Secult Goiás,-0.04678855907182193,-0.021669499544735033,0.12253992678126094,-0.2116789284974288,0.049974230737754054,0.4840702830303139,0.026892899729275912
cat__video_channel_Secultfor - Secretaria da Cultura de Fortaleza,-0.023909016215118956,-0.03164555566076497,-0.009747325427967524,0.04374477780707314,-0.16731161161908129,-0.469480874541136,-0.09180017317100836
cat__video_channel_Segundo Set Instrumental,-0.07369478518179501,0.2870687721790482,0.4550841488043543,-0.26953968136117623,-0.32633788313251383,-0.03585168018113345,-0.09078023941751945
cat__video_channel_Seis Samba,-0.0434892183156636,-0.11270236507451628,-0.13175270602472713,-0.2702008713173465,0.029884043032350323,0.15816524328774842,-0.08201499662223675
cat__video_channel_Sem B.O,-0.04888668942070059,-0.07109010203236726,-0.09292420393267747,-0.13898016484775844,0.17830069935434742,0.12935507560381168,-0.010991976611097843
cat__video_channel_Sense Party,0.011432762524534835,-9.409930076397606e-05,0.018670450927075796,0.09286482267011728,0.003153603928205969,-0.015826867455498064,-0.06729346114702638
cat__video_channel_Sepheroth,0.022300306913333068,-0.08614626995719649,-0.07884926516505344,-0.0035223534481776536,-0.09369090783237398,-0.0435781444394038,0.028901891727601842
cat__video_channel_Serginho Madureira,-0.06246235688644213,0.2556203454556416,-0.02723603113556888,-0.035913742145682916,0.0011468051598572193,-0.08842478525265446,0.060677908767521105
cat__video_channel_Serginho Picciani,-0.15724274969307409,0.5629554909235354,-0.012178779094159743,-0.00744576638903562,-0.06516735771368876,0.05985128747905516,-0.0154254114396494
cat__video_channel_Sergio Guimaraes,-0.05880356090691833,-0.058696744755660446,-0.011806438237964526,-0.034071597673137215,-0.0859779086739573,-0.4858757649105829,-0.029585008488160033
cat__video_channel_Sergio Moura,-0.03968178366018901,-0.10350784143375852,-0.04978174694855318,-0.06788025862461002,0.1358736646579604,-0.0468872451429242,0.0551681438938038
cat__video_channel_Sesc Rio Preto,-0.0880089030387393,0.26696043809271813,-0.09631221280909143,0.06980305364243354,-0.17446681140733433,-0.18348596070177528,-0.13273875989519549
cat__video_channel_Sessão Alternativa,-0.07050118920329354,-0.042054308984613306,-0.1388941063406303,-0.12865493634688088,-0.0007966546879079205,0.040178225702073474,-0.12951597981748253
cat__video_channel_Seu Bira,0.15700775821355217,0.1376329563990736,0.05234861757180956,0.1960331392921328,0.1841189324306721,0.06891047790599103,-0.03235411995352229
cat__video_channel_Seu Show,-0.0856523697382861,0.28189729775346095,0.016116199544148453,-0.09709513235921376,0.12379097550063985,-0.2029181427203139,-0.003387287416545699
cat__video_channel_Shande Moura,-0.013833890836807673,-0.05858685726253399,-0.13306529118375682,-0.24936552178953442,0.12797565666454763,0.005642045101929574,-0.0428678778215432
cat__video_channel_Sheila Oliveira,0.016806673991318685,-0.060499265393255855,0.06442405097040232,0.11073211199625711,-0.09437612591668867,-0.1174602078455983,0.04897972310253819
cat__video_channel_Show GRS EVENTOS,0.27311955190922926,0.0556955420480412,-0.04674262004962586,-0.06502418231166149,-0.005801194231280673,-0.04774406273612744,0.13656882995143318
cat__video_channel_Showlivre,-0.026337809724413807,0.14256962206824894,0.015091758574915824,0.0680626433293325,0.03554431822547235,-0.021645816194838775,-0.12082870641855119
cat__video_channel_Sibelle Mattar,0.3269297676463724,0.05628871220236224,-0.02302580804741741,-0.02010916418763259,-0.053474507129441975,-0.16100081777321226,-0.03949651206628882
cat__video_channel_Side Produções e Eventos,-0.02964911577439194,-0.07278482390353824,-0.13615707075552355,-0.07888791782409502,0.11046640372842405,0.06577146280322023,0.0442725734139635
cat__video_channel_Sidnei Cano,-0.005935044531160646,-0.08093575981288997,0.07013038647460618,0.1497956051314735,0.0739145890590913,0.07494871292783072,0.051223198370486764
cat__video_channel_Sidnei Silva e Alex,-0.02965422375348478,-0.024743522849971465,-0.11292281508005497,-0.11075422239214675,0.06806313727582185,0.06567893051115586,-0.003947769310350722
cat__video_channel_Silver Rocks,-0.05496104086126281,-0.12474071699412348,-0.0817705224556321,-0.015772169818839304,0.009993585358409543,-0.21548708922924892,-0.026358828957793075
cat__video_channel_Silverbil,-0.033263094692764915,-0.05966100872144426,-0.043928531741809496,-0.1596155515946452,0.09491324502581124,0.11003864281729252,-0.02138784628482308
cat__video_channel_Silvia Paladino,0.25556645855472887,0.052672474938191466,-0.059535206083080355,-0.063669515041932,0.02628901610720498,0.08244991178345372,0.04769423640990752
cat__video_channel_Silvio Antunes Caminata,-0.035302374027595146,0.04191588211929119,-0.033897462722958266,-0.15850650106128655,0.020511594293315588,-0.08024016696876084,0.006705916217732702
cat__video_channel_Silvio Santos,0.41027951533546153,0.054546450876194266,0.018049244747339033,-0.05801182188803102,0.017567938977247004,0.037728294158591816,0.00522632952194785
cat__video_channel_Silvio de Campos,0.12230402393114084,-0.5966187709394907,-0.014163523373444384,-0.031857876107284716,0.07912854634265337,0.13611644047823562,-0.014439066090708691
cat__video_channel_Simone Prado,-0.0713589597654943,-0.027255724544209627,0.13979312152500323,0.06624864314073171,0.19282226865788457,-0.3110849494512148,0.09981805744778244
cat__video_channel_Simone Sil Cantora ,-0.050997178375787995,-0.11447363418192938,-0.09078955342558298,-0.0015979553560078268,-0.09374123473841606,-0.3213116480131912,-0.04821325690459033
cat__video_channel_Sina Jazz,-0.05484826854902206,0.009313390280011147,0.3990700955932008,-0.27895365720631016,-0.10475855614943207,-0.032223544282142844,-0.0720050157123419
cat__video_channel_Singer Di Jair,0.33744883049856755,0.030071343257401986,0.017127680034372386,0.1085516695559612,0.02382245606067359,0.0877994595310017,-0.016145474644236723
cat__video_channel_Singular Oficial,-1.4778921400014813,-0.18019434322620706,-0.004143051605422185,0.13608102765392951,-0.15455504406167225,-0.28265522902341284,-0.0008749142340417106
cat__video_channel_Sis Jones,0.002767652550896076,0.1145669710771107,-0.058453823518056884,-0.1610745840433578,0.05894152951140864,0.055808405897269105,-0.030911779249088733
cat__video_channel_Skayra,-0.05043788397397105,-0.0615695237799047,0.04012372877431544,0.09167302534514499,0.028453150353026202,-0.16646377872732607,0.043295928688067274
cat__video_channel_Sobe Caixadá,-0.03505159305500752,0.019049858770177012,0.167222471487994,0.21025918000913688,-0.22801043166997328,-0.042988095103107415,-0.1388076378445422
cat__video_channel_Socrates Schwartz,-0.08234803781472759,-0.022791909918954564,0.10320407279202241,0.2369674633027069,0.11919775513656006,-0.021810374089461813,0.26959810332414386
cat__video_channel_Sofia Franco,0.015013518040642253,-0.05680143278693532,-0.06434649016761904,0.048849273261492535,-0.13405479753459187,0.11028825624486782,0.018967902039438184
cat__video_channel_Som de Praia,0.2810597655139977,0.06416908437126224,-0.07581969688203365,-0.14801481542792955,-0.00015905763840277183,-0.20428450684353394,-0.020187962643766693
cat__video_channel_Sonoramente,-0.051773836916753545,-0.07725654205684811,-0.15976052396946383,-0.20362095586735118,0.12857110852381395,-0.10498559777288702,0.03462254064754196
cat__video_channel_Sophia Music,0.01815796150155509,0.00945495792966726,0.03441419835599889,0.09053779922033031,-0.06578752387270345,-0.0635512933032151,-0.006455203670056044
cat__video_channel_Sou Funk!,0.029822455327634445,0.08274536977853589,0.05263343233851543,0.08109216350965114,0.15857148501726828,-0.1702925578238405,0.003488950184095914
cat__video_channel_Soul Balanço,-0.04188500295952146,-0.11527017877797006,0.08523004454873896,0.21257019747115075,0.03065660661231931,-0.078514866825167,-0.11715694499894844
cat__video_channel_Soul Duo,-0.004739843142160141,-0.08382981236228565,-0.17102094318494795,-0.0412744288632437,-0.14393282949765188,0.022395049437630404,-0.0345265130377774
cat__video_channel_Soul de Cara,0.28826971224199477,0.07642852011288781,-0.14485795630253254,-0.14146446369636703,0.01846410451837578,0.07961529924511279,-0.015412065553130808
cat__video_channel_Soulcityband,-0.00035898942443820647,-0.08296336344300606,-0.38951759144701287,0.2874279972694506,-0.16247569549748375,0.004855538827368087,1.1956224009050935
cat__video_channel_Soulife Music,0.004458104313930296,-0.057113758341763465,-0.14234341851562865,0.1068158238973853,-0.060774304447135,0.08004277347674192,0.21813742082006998
cat__video_channel_Splendore Musical,-0.016125306125823635,-0.043032636236664305,-0.18857504859791327,-0.32100730362851865,0.19131656924568277,-0.004307784653288038,-0.01460676410375036
cat__video_channel_Sr Jota,0.1071234793993597,-0.0776943574726469,-3.80091254878279e-05,-0.1738486367371757,0.05069431832840583,-0.14501382074853847,-0.020291553489729774
cat__video_channel_Stay Strong Band,-0.0368818893921162,-0.019982095927405366,-0.20746747283244113,-0.127609082881348,-0.1701882887068515,0.22222747983043256,-0.06970084155632898
cat__video_channel_Stephanie Borgani,-0.1252250647156194,-0.04981547718097976,0.573073899457564,-0.49829908430619285,-0.14314205279883596,0.19536834323669597,-0.15341297296409687
cat__video_channel_Ster,0.4415250434607936,0.07952132640973952,-0.04918582145283417,-0.05063510373297225,-0.015409650376913928,0.05195955820936628,-0.014169150958267873
cat__video_channel_Stereoshake,-0.018059993348884106,-0.038366667821635794,-0.05773749087932638,0.05886427115592586,-0.27669852196409006,0.02408333414130472,0.9305753699176615
cat__video_channel_Stranger Banda,-0.0043552211061376215,-0.01890590864107581,-0.01863171367084801,0.15544538536156968,-0.05790213588970215,-0.006744723755313608,0.020135798506716894
cat__video_channel_Stéfano Ferraz,-0.01729415428831237,-0.05017412617306155,0.021544799863347557,0.007270417707473156,-0.07689790804697197,0.18150812409557066,-0.0012821071017892218
cat__video_channel_Subby Souza,-0.04226924383932522,-0.06130117045990638,-0.07002927761224509,0.006780412635154226,-0.12180964897749003,-0.26542803355976985,-0.05644900665018523
cat__video_channel_Suda Oficial,0.34227442166648714,-0.042154628527303645,-0.09132785570755668,-0.047822101514892176,0.06693076337353547,-0.10058453638012736,-0.04119135797993754
cat__video_channel_Suh Chaves,0.2489259964259554,-0.022495006242328253,-0.2281867778176711,-0.15945610710103705,0.014933641999572467,0.18584716277526653,-0.11196060698169222
cat__video_channel_Sujeito de Sorte,-0.07866733241126252,0.14220609098741213,0.10881069943667418,-0.19761133330872668,-0.09975638854490813,-0.1187104926930293,0.001151457958343191
cat__video_channel_SuperCleberdepaula,0.01703830458609287,0.005424839190387099,0.03682137984372499,0.05322107430449126,0.025684887240436327,-0.0027594952992885564,-0.02507549072641064
cat__video_channel_Supersom Executivo,-0.052456362412572885,-0.02263614001494938,-0.053665856585866464,-0.10061964650907793,0.03901069601119966,-0.24006170427441123,0.0031471847217740294
cat__video_channel_Surpresa da Art,-0.014997572088388806,-0.06632007671006002,0.005835353996208654,0.19924027864730162,-0.3028759384168921,-0.08863111907028572,-0.054082258208936446
cat__video_channel_Suzana Nascimento Oficial,-0.10963407472512028,0.5340037102739749,-0.012957891708729578,0.06403816378066758,-0.03748778590395008,-0.06553858689150494,0.02485683950973082
cat__video_channel_Suzane Oliveira,0.21746081253214822,0.07417889408070698,0.02168720907110489,0.04049283756551155,-0.0048164192816404095,0.05190683188281788,-0.12937517617449773
cat__video_channel_Syhmom Oficial,-0.04419644165937652,-0.015407601770726035,0.06816281235200874,-0.09336736651334035,0.1411644859435435,-0.04544228097346287,0.05393341389289648
cat__video_channel_SylvioMarinhoTV,-0.012708464637555034,0.09060310592134944,-0.008584280600074951,0.013215801350120796,-0.061688251436290094,0.029909785551380384,-0.0065882637391666615
cat__video_channel_SÓCIOS BAND,0.2823000764231268,0.101576811148031,-0.0027085762603390974,-0.16549391326084578,-0.04872104292261279,-0.07576123044284269,0.00397174293650012
cat__video_channel_Sândalo cantor e compositor,-0.0896948056666614,0.3568382713070058,-0.023982793326807986,0.07945511521560945,-0.16640306958551312,-0.07427638704073199,-0.059178420553201924
cat__video_channel_São Paulo Não Pode Parar,-0.03820651074385083,-0.0791861062616288,-0.014602468168105112,-0.21006989527513273,0.04436295317178533,0.11461575711743706,-0.02273614898467782
cat__video_channel_Sérgio Bastos,-0.045885202099801896,-0.07061498253202318,-0.09725959101103966,-0.048119679822956916,-0.025826955872820613,-0.10805397718088994,-0.0902712282148808
cat__video_channel_Sérgio Gama Oficial,-0.015096705484842425,-0.05542532401115916,0.055941289093837075,0.061497616611039224,0.09149847961953693,0.06985200834524213,-0.007468306193985324
cat__video_channel_TAS Records,-0.011630636769768367,0.0018406442647329862,-0.053701029105047086,-0.0018602328574740842,-0.024364489723689854,0.37675267673177637,0.0722706536518033
cat__video_channel_TAYYIAN,0.008033960940985983,-0.018752698659707412,-0.13751661173340643,-0.1092650406883565,-0.2688102022927153,0.14841647442056266,-0.008842581053300191
cat__video_channel_TEDx Talks,0.2288297946592725,0.09528852083021126,-0.02131861794681693,-0.034616012003794744,0.09275369435126976,0.14765504856474923,-0.01918235154056568
cat__video_channel_THEO RUSSO JR,-0.04102735149203819,-0.0024082416777571856,0.14198655616798855,0.24413496723481107,-0.061122479754342506,0.1321969938986814,-0.012797696000124252
